,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.114,0.237,0.307,0.027,0.266,0.346,0.384,0.04,0.002,0.001,0.001
1911-1920,0.114,0.0,0.02,0.003,0.006,0.024,0.009,0.002,0.0,0.0,0.0,0.001
1921-1930,0.237,0.02,0.0,0.753,0.074,0.787,0.998,0.428,0.301,0.191,0.276,0.207
1931-1940,0.307,0.003,0.753,0.0,0.027,0.562,0.798,0.637,0.438,0.06,0.284,0.026
1941-1950,0.027,0.006,0.074,0.027,0.0,0.302,0.082,0.112,0.009,0.005,0.002,0.001
1951-1960,0.266,0.024,0.787,0.562,0.302,0.0,0.952,0.76,0.49,0.304,0.306,0.203
1961-1970,0.346,0.009,0.998,0.798,0.082,0.952,0.0,0.611,0.842,0.576,0.556,0.461
1971-1980,0.384,0.002,0.428,0.637,0.112,0.76,0.611,0.0,0.249,0.034,0.017,0.006
1981-1990,0.04,0.0,0.301,0.438,0.009,0.49,0.842,0.249,0.0,0.336,0.237,0.039
1991-2000,0.002,0.0,0.191,0.06,0.005,0.304,0.576,0.034,0.336,0.0,0.971,0.452
2001-2010,0.001,0.0,0.276,0.284,0.002,0.306,0.556,0.017,0.237,0.971,0.0,0.184
2011-2018,0.001,0.001,0.207,0.026,0.001,0.203,0.461,0.006,0.039,0.452,0.184,0.0
