,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
1901-1910,0.0,6.121210644484829,4.283487998201963,6.722798715284068,4.991981690896553,8.773234146892616,5.835881792062063,6.910524475134892,7.712662718166825,7.496339533762628,7.1427207340551275
1911-1920,6.121210644484829,0.0,5.152370895985716,7.039873150811643,4.947420596794262,8.558449234883073,5.802276208365069,7.080668243409898,6.715879663963829,7.044949121352038,7.920659681566552
1921-1930,4.283487998201963,5.152370895985716,0.0,5.489665365126553,3.3317719149659233,8.189033100785288,4.678168771517678,5.863117267199854,6.751573765459414,6.561306223656201,6.7660844233449335
1931-1940,6.722798715284068,7.039873150811643,5.489665365126553,0.0,6.194464767078247,8.761927667859277,7.447766464263326,8.06976282721441,9.03011347440421,8.001392565848409,6.738143105786349
1941-1950,4.991981690896553,4.947420596794262,3.3317719149659233,6.194464767078247,0.0,8.3625112246939,4.685046796880111,5.915715154236309,6.393877696534162,6.28260368683313,6.815537726080298
1951-1960,8.773234146892616,8.558449234883073,8.189033100785288,8.761927667859277,8.3625112246939,0.0,8.973402842328818,9.95557250972089,10.263365783038953,9.071062430681415,9.558001216184387
1961-1970,5.835881792062063,5.802276208365069,4.678168771517678,7.447766464263326,4.685046796880111,8.973402842328818,0.0,6.293449524906585,6.689169327725272,7.434484254499985,8.119885169494212
1971-1980,6.910524475134892,7.080668243409898,5.863117267199854,8.06976282721441,5.915715154236309,9.95557250972089,6.293449524906585,0.0,8.232812851599288,8.343368798297226,8.66691204135934
1981-1990,7.712662718166825,6.715879663963829,6.751573765459414,9.03011347440421,6.393877696534162,10.263365783038953,6.689169327725272,8.232812851599288,0.0,8.377505325697692,9.078525522135838
2001-2010,7.496339533762628,7.044949121352038,6.561306223656201,8.001392565848409,6.28260368683313,9.071062430681415,7.434484254499985,8.343368798297226,8.377505325697692,0.0,8.475865794886678
2011-2018,7.1427207340551275,7.920659681566552,6.7660844233449335,6.738143105786349,6.815537726080298,9.558001216184387,8.119885169494212,8.66691204135934,9.078525522135838,8.475865794886678,0.0
