1951-1960,1991-2000,2001-2010
-0.19400442391633987,0.2747018796702226,-0.47972585633397097
1.0965106189250946,-0.34572724625468254,0.5515315383672714
0.14923468232154846,-0.13710230588912964,0.058123454451560974
0.37687182426452637,-0.42465950548648834,0.03856277031203112
0.052279651165008545,-0.18392673383156458,-0.14051686227321625
-0.701311856508255,0.7428883723914623,-0.42674267664551735
-0.14890286326408386,0.6516972494622072,-0.1833457909524441
-0.11134865880012512,0.18450605372587836,0.14647305508454644
-1.0297399014234543,0.21903181572755182,-0.1855261723200481
0.32674912363290787,-0.0019854456186294556,-0.10860010546942553
0.7280268222093582,-0.5457069277763367,0.5530132576823235
-0.21506314352154732,-0.08085776989658675,0.11597533027331035
-0.015305191278457642,0.062102630734443665,0.1788053847849369
-0.6689767315983772,0.4688255609944463,-0.38057369335244096
0.6165508031845093,-0.46748177210489905,0.18316963563362754
-0.41645941138267517,0.6049790518979232,-0.13408073162039125
-0.05417093634605408,0.4211255672077338,-0.003029211113850294
-0.15249354392290115,-0.28303105539331835,0.24019393666336933
-0.15741927176713943,-0.08651995534698168,0.13152451192339262
-0.6441168114542961,-0.3420470431447029,0.6975711869696776
-0.12750235199928284,-0.014297364900509535,-0.21048701430360472
-0.14418116956949234,-0.04299775014321009,-0.11324909143149851
0.6875332184135914,-0.17752822240193683,0.4028974234436949
-0.9955770149827003,0.24192265172799426,-0.12685524548093477
1.0496379137039185,-0.9332925068835418,0.45396354918678605
-0.29112619161605835,0.5434867044289907,0.0793169264992078
0.03998202085494995,0.3593862416843573,-0.42405821507175767
0.6384875029325485,-0.5227825691302617,0.4188276231288909
-1.0245355814695358,0.29073710491259896,-0.1296989948799213
0.15537559986114502,0.4877445548772812,-0.16273265580336252
-0.010022241622209549,0.20722315336267155,-0.27537201282878715
0.28413188457489014,-0.46282794450720155,0.19794932877024018
0.6928322464227676,-0.8035907956461111,0.4246940053999424
0.23340872675180435,-0.07085207849740982,-0.08018699536720912
0.7916088104248047,-0.5126294294993082,0.2515849744280179
1.2309772968292236,-0.3298094440251589,0.07596029030779994
1.8784154653549194,-0.43195921182632446,0.08534058680137002
-0.5230844989418983,0.35867111136515933,-0.19024308274189627
1.1357649248093367,-0.24761022937794525,0.34489515889436007
-0.29463833570480347,0.23441586891810096,-0.002936244010925293
-0.10290646553039551,-0.6203072133163612,0.20428676282366118
0.44324444606900215,-0.21182993426918983,0.1666703230390946
-0.9264268279075623,1.4777050527433555,-0.9764970851441224
-0.9628618210554123,-0.3937225826084614,0.4777758258084456
-0.8550462201237679,0.3359796280662219,-0.20587509560088318
0.1012178547680378,-0.11285574485858282,-0.05730620957911012
0.030694782733917236,0.13583218057950341,-0.43119740237792337
