synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s63143,gesichtsmaske,1901-1910,1951-1960,0.1453896677007454,0.1723464475632149
s63143,gesichtsmaske,1951-1960,1991-2000,0.12617227633988176,0.21562808564238645
