,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.918,0.7,0.889,0.674,0.444,0.488,0.396,0.065,0.733,0.652,0.363
1911-1920,0.918,0.0,0.959,0.568,0.542,0.257,0.275,0.176,0.078,0.477,0.32,0.087
1921-1930,0.7,0.959,0.0,0.607,0.637,0.593,0.879,0.356,0.395,0.661,0.884,0.201
1931-1940,0.889,0.568,0.607,0.0,0.602,0.289,0.492,0.413,0.202,0.563,0.765,0.15
1941-1950,0.674,0.542,0.637,0.602,0.0,0.348,0.446,0.288,0.033,0.286,0.7,0.139
1951-1960,0.444,0.257,0.593,0.289,0.348,0.0,0.616,0.306,0.082,0.611,0.715,0.245
1961-1970,0.488,0.275,0.879,0.492,0.446,0.616,0.0,0.441,0.217,0.682,0.997,0.135
1971-1980,0.396,0.176,0.356,0.413,0.288,0.306,0.441,0.0,0.134,0.508,0.45,0.187
1981-1990,0.065,0.078,0.395,0.202,0.033,0.082,0.217,0.134,0.0,0.28,0.446,0.255
1991-2000,0.733,0.477,0.661,0.563,0.286,0.611,0.682,0.508,0.28,0.0,0.845,0.521
2001-2010,0.652,0.32,0.884,0.765,0.7,0.715,0.997,0.45,0.446,0.845,0.0,0.365
2011-2018,0.363,0.087,0.201,0.15,0.139,0.245,0.135,0.187,0.255,0.521,0.365,0.0
