,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.226,0.209,0.072,0.918,0.025,0.512,0.72,0.002,0.001,0.012,0.0
1911-1920,0.226,0.0,0.326,0.277,0.715,0.053,0.825,0.264,0.009,0.005,0.016,0.0
1921-1930,0.209,0.326,0.0,0.503,0.509,0.418,0.592,0.253,0.189,0.222,0.238,0.071
1931-1940,0.072,0.277,0.503,0.0,0.339,0.484,0.386,0.122,0.154,0.197,0.247,0.046
1941-1950,0.918,0.715,0.509,0.339,0.0,0.033,0.836,0.711,0.043,0.028,0.079,0.002
1951-1960,0.025,0.053,0.418,0.484,0.033,0.0,0.37,0.122,0.232,0.565,0.314,0.122
1961-1970,0.512,0.825,0.592,0.386,0.836,0.37,0.0,0.658,0.265,0.469,0.341,0.162
1971-1980,0.72,0.264,0.253,0.122,0.711,0.122,0.658,0.0,0.06,0.047,0.071,0.014
1981-1990,0.002,0.009,0.189,0.154,0.043,0.232,0.265,0.06,0.0,0.027,0.026,0.247
1991-2000,0.001,0.005,0.222,0.197,0.028,0.565,0.469,0.047,0.027,0.0,0.534,0.037
2001-2010,0.012,0.016,0.238,0.247,0.079,0.314,0.341,0.071,0.026,0.534,0.0,0.051
2011-2018,0.0,0.0,0.071,0.046,0.002,0.122,0.162,0.014,0.247,0.037,0.051,0.0
