event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1941-1950,1971-1980,8.035632074741061,0.022,3,"1951-1960,1961-1970,1971-1980",sudden_shift
1,1941-1950,2001-2010,8.110710828732856,0.008,6,"1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010",sudden_shift
2,1941-1950,2011-2018,7.767879472476979,0.047,7,"1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
3,1981-1990,2001-2010,6.700670153091247,0.04,2,"1991-2000,2001-2010",sudden_shift
