,1911-1920,1931-1940,1961-1970,1971-1980,2001-2010
1911-1920,0.0,17.178806140443058,25.50327688097576,16.551988934250282,20.343596361755502
1931-1940,17.178806140443058,0.0,16.87850656787055,19.55921388120652,16.978027023621053
1961-1970,25.50327688097576,16.87850656787055,0.0,25.803006209775074,24.49415832972716
1971-1980,16.551988934250282,19.55921388120652,25.803006209775074,0.0,22.371169065828767
2001-2010,20.343596361755502,16.978027023621053,24.49415832972716,22.371169065828767,0.0
