timespan_1,timespan_2,distance,drift_magnitude,p_value
1961-1970,1991-2000,3,10.514945472739146,0.0
1941-1950,1961-1970,2,9.181715703847098,0.0
1901-1910,1941-1950,4,5.843840832976624,0.001
1961-1970,1981-1990,2,9.341093160903153,0.006
1901-1910,1991-2000,9,6.972707415348426,0.012
1901-1910,2011-2018,11,6.551006199641402,0.013
1941-1950,1991-2000,5,5.792494277632127,0.015
1921-1930,1981-1990,6,10.56514125754002,0.015
1911-1920,1961-1970,5,8.00845994146621,0.02
1921-1930,1991-2000,7,10.818350204675609,0.021
1901-1910,1961-1970,6,7.308019399141089,0.021
1921-1930,1941-1950,2,9.875049711698827,0.023
1961-1970,2001-2010,4,8.100209002408537,0.028
1901-1910,1921-1930,2,9.99456481725463,0.029
1921-1930,2011-2018,9,10.570859728544804,0.031
1901-1910,2001-2010,10,5.266940850568619,0.033
1911-1920,1991-2000,8,6.295795073648523,0.035
1921-1930,2001-2010,8,10.327712592638202,0.035
1901-1910,1951-1960,5,5.618307168291575,0.037
1941-1950,2001-2010,6,5.197501639960621,0.042
1931-1940,1991-2000,6,6.530614534175277,0.045
1951-1960,1961-1970,1,7.885588175727952,0.048
1961-1970,1971-1980,1,8.992989626835325,0.048
1901-1910,1971-1980,7,6.069447814629098,0.049
