,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.787,0.845,0.535,0.802,0.217,0.406,0.891,0.907,0.71,0.722,0.506
1911-1920,0.787,0.0,0.843,0.077,0.775,0.744,0.61,0.524,0.784,0.66,0.647,0.001
1921-1930,0.845,0.843,0.0,0.187,0.679,0.381,0.724,0.641,0.621,0.574,0.644,0.0
1931-1940,0.535,0.077,0.187,0.0,0.17,0.074,0.188,0.224,0.074,0.108,0.105,0.0
1941-1950,0.802,0.775,0.679,0.17,0.0,0.368,0.775,0.408,0.523,0.683,0.58,0.024
1951-1960,0.217,0.744,0.381,0.074,0.368,0.0,0.411,0.5,0.601,0.483,0.662,0.0
1961-1970,0.406,0.61,0.724,0.188,0.775,0.411,0.0,0.268,0.416,0.426,0.665,0.0
1971-1980,0.891,0.524,0.641,0.224,0.408,0.5,0.268,0.0,0.679,0.618,0.601,0.002
1981-1990,0.907,0.784,0.621,0.074,0.523,0.601,0.416,0.679,0.0,0.703,0.733,0.036
1991-2000,0.71,0.66,0.574,0.108,0.683,0.483,0.426,0.618,0.703,0.0,0.862,0.267
2001-2010,0.722,0.647,0.644,0.105,0.58,0.662,0.665,0.601,0.733,0.862,0.0,0.019
2011-2018,0.506,0.001,0.0,0.0,0.024,0.0,0.0,0.002,0.036,0.267,0.019,0.0
