,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1911-1920,0.0,7.554125274230199,9.153141149342723,10.410644857818175,14.012454133417666,10.841190195475837,9.552235963569492,10.45876524216976,7.712683829727926,8.95055842137896,8.49104244648229
1921-1930,7.554125274230199,0.0,7.526464796915902,8.533558067385107,13.828566846437832,10.979780206196141,7.30717072820787,8.267907669825426,4.719843232224502,6.0132286336899075,5.244009859600248
1931-1940,9.153141149342723,7.526464796915902,0.0,7.514838307636107,13.13637906037756,10.261918151124217,6.672286964010868,8.174377955904435,5.961467545111504,6.411186678236826,7.183543583229825
1941-1950,10.410644857818175,8.533558067385107,7.514838307636107,0.0,15.676132668825375,12.27678599952047,8.483880891754573,10.824539152746441,7.533274172292945,7.735001953234698,7.5090956774362185
1951-1960,14.012454133417666,13.828566846437832,13.13637906037756,15.676132668825375,0.0,10.508269955336443,12.255914407908648,11.938351763128592,12.738479155666061,12.653158318250753,13.783494483643395
1961-1970,10.841190195475837,10.979780206196141,10.261918151124217,12.27678599952047,10.508269955336443,0.0,9.458557128738562,9.797963268535286,9.467923785127867,9.423909006576366,10.570950519169301
1971-1980,9.552235963569492,7.30717072820787,6.672286964010868,8.483880891754573,12.255914407908648,9.458557128738562,0.0,6.969283690066538,5.246441221387588,4.680382987337154,5.545463338428306
1981-1990,10.45876524216976,8.267907669825426,8.174377955904435,10.824539152746441,11.938351763128592,9.797963268535286,6.969283690066538,0.0,6.979402527398453,6.413402058396342,7.352424585562787
1991-2000,7.712683829727926,4.719843232224502,5.961467545111504,7.533274172292945,12.738479155666061,9.467923785127867,5.246441221387588,6.979402527398453,0.0,3.7419720376865726,3.7215654624433467
2001-2010,8.95055842137896,6.0132286336899075,6.411186678236826,7.735001953234698,12.653158318250753,9.423909006576366,4.680382987337154,6.413402058396342,3.7419720376865726,0.0,2.9994763963719158
2011-2018,8.49104244648229,5.244009859600248,7.183543583229825,7.5090956774362185,13.783494483643395,10.570950519169301,5.545463338428306,7.352424585562787,3.7215654624433467,2.9994763963719158,0.0
