synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s13438,kurs,1901-1910,1911-1920,0.00424425892428558,0.44219095233341765
s13438,kurs,1911-1920,1921-1930,0.04646809240914613,1.8738726502816572
s13438,kurs,1921-1930,1931-1940,0.014993899227668913,0.22986145851472478
s13438,kurs,1931-1940,1941-1950,0.013600528576433754,0.3994800381516236
s13438,kurs,1941-1950,1951-1960,0.038853697991971664,0.2158180511643426
s13438,kurs,1951-1960,1961-1970,0.005939847895771048,0.19856655418290223
s13438,kurs,1961-1970,1971-1980,0.01352349481080351,0.36228524244061316
s13438,kurs,1971-1980,1981-1990,0.013467248361263628,0.43153589209801546
s13438,kurs,1981-1990,1991-2000,0.005619448059332346,0.14541663406456365
s13438,kurs,1991-2000,2001-2010,0.014598956695081725,0.4821615717156297
