,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.818,0.825,0.015,0.308,0.064,0.547,0.081,0.486,0.333,0.344,0.01
1911-1920,0.818,0.0,0.948,0.021,0.461,0.278,0.943,0.233,0.992,0.604,0.638,0.01
1921-1930,0.825,0.948,0.0,0.053,0.822,0.272,0.601,0.159,0.72,0.539,0.476,0.009
1931-1940,0.015,0.021,0.053,0.0,0.218,0.002,0.013,0.0,0.048,0.0,0.0,0.0
1941-1950,0.308,0.461,0.822,0.218,0.0,0.041,0.125,0.031,0.276,0.193,0.094,0.009
1951-1960,0.064,0.278,0.272,0.002,0.041,0.0,0.143,0.288,0.105,0.104,0.391,0.021
1961-1970,0.547,0.943,0.601,0.013,0.125,0.143,0.0,0.288,0.73,0.441,0.735,0.011
1971-1980,0.081,0.233,0.159,0.0,0.031,0.288,0.288,0.0,0.184,0.155,0.93,0.024
1981-1990,0.486,0.992,0.72,0.048,0.276,0.105,0.73,0.184,0.0,0.391,0.576,0.012
1991-2000,0.333,0.604,0.539,0.0,0.193,0.104,0.441,0.155,0.391,0.0,0.597,0.033
2001-2010,0.344,0.638,0.476,0.0,0.094,0.391,0.735,0.93,0.576,0.597,0.0,0.111
2011-2018,0.01,0.01,0.009,0.0,0.009,0.021,0.011,0.024,0.012,0.033,0.111,0.0
