synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s25993,klappe,1901-1910,1911-1920,0.013856125671597837,0.16134326689470133
s25993,klappe,1911-1920,1921-1930,0.015462491470783941,1.8619922855016369
s25993,klappe,1921-1930,1931-1940,0.015268834348717248,0.19002502383103367
s25993,klappe,1931-1940,1941-1950,0.026775531736364003,3.64897559948276
s25993,klappe,1941-1950,1951-1960,0.02417370361705294,1.355129226608992
s25993,klappe,1951-1960,1961-1970,0.030261564445708877,0.20337215428085548
s25993,klappe,1961-1970,1971-1980,0.005309564130296281,0.17216767714688985
s25993,klappe,1971-1980,1981-1990,0.02653555587667843,1.8387575814699952
s25993,klappe,1981-1990,1991-2000,0.01788998147079446,0.1771433384786908
s25993,klappe,1991-2000,2001-2010,0.010614216179212398,0.16984103311694565
