synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s13438,kurs,1901-1910,1911-1920,0.035473869952914655,0.1823491314820908
s13438,kurs,1911-1920,1921-1930,0.08348498374173914,3.035133741411891
s13438,kurs,1921-1930,1931-1940,0.027374441801336642,0.12695667823543821
s13438,kurs,1931-1940,1941-1950,0.027469061498574893,0.09009483887366374
s13438,kurs,1941-1950,1951-1960,0.011574652864126627,0.4358954359193472
s13438,kurs,1951-1960,1961-1970,0.03141531440654392,0.15727927139881276
s13438,kurs,1961-1970,1971-1980,0.007167061883268403,0.1801570178568979
s13438,kurs,1971-1980,1981-1990,0.008984677793256393,0.16180797486568615
s13438,kurs,1981-1990,1991-2000,0.03773933515687588,0.8533153353681793
s13438,kurs,1991-2000,2001-2010,0.014802170579947439,0.22375651285747838
