,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.763,0.811,0.07,0.032,0.067,0.021,0.0,0.063,0.145,0.015,0.09
1911-1920,0.763,0.0,0.372,0.028,0.005,0.014,0.005,0.0,0.003,0.03,0.0,0.015
1921-1930,0.811,0.372,0.0,0.077,0.016,0.075,0.014,0.0,0.014,0.147,0.01,0.079
1931-1940,0.07,0.028,0.077,0.0,0.209,0.488,0.277,0.002,0.116,0.107,0.12,0.233
1941-1950,0.032,0.005,0.016,0.209,0.0,0.702,0.068,0.004,0.007,0.081,0.194,0.02
1951-1960,0.067,0.014,0.075,0.488,0.702,0.0,0.726,0.051,0.22,0.313,0.561,0.535
1961-1970,0.021,0.005,0.014,0.277,0.068,0.726,0.0,0.024,0.351,0.039,0.061,0.25
1971-1980,0.0,0.0,0.0,0.002,0.004,0.051,0.024,0.0,0.001,0.0,0.006,0.001
1981-1990,0.063,0.003,0.014,0.116,0.007,0.22,0.351,0.001,0.0,0.028,0.042,0.29
1991-2000,0.145,0.03,0.147,0.107,0.081,0.313,0.039,0.0,0.028,0.0,0.26,0.279
2001-2010,0.015,0.0,0.01,0.12,0.194,0.561,0.061,0.006,0.042,0.26,0.0,0.133
2011-2018,0.09,0.015,0.079,0.233,0.02,0.535,0.25,0.001,0.29,0.279,0.133,0.0
