,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
1901-1910,0.0,3.6280253839107406,2.8135780035440896,3.5829384982172954,3.9834891879091723,3.4187414845574082,4.038090159827418,4.989168236942026,3.5407485091676736,4.222384567285577,3.7357295082941864
1911-1920,3.6280253839107406,0.0,3.0394840279334776,3.663971714204011,4.845923137899413,4.130311032718894,4.344424995161331,5.251733831570782,4.274474264305803,4.641010859270803,4.273885955061407
1921-1930,2.8135780035440896,3.0394840279334776,0.0,3.2755175061902384,4.484336876655841,3.986434757564415,4.51155335047347,4.601047231766965,3.3590113792046163,4.0464980504628265,4.228857273881009
1931-1940,3.5829384982172954,3.663971714204011,3.2755175061902384,0.0,3.6584470373790365,4.1698682910639375,4.296147411589207,4.129555558155207,3.8351202405969325,3.9532419094001603,4.281714815179044
1941-1950,3.9834891879091723,4.845923137899413,4.484336876655841,3.6584470373790365,0.0,4.009717539746782,3.3319987206480373,4.452738330284469,5.108412271633712,4.5079792991892536,3.454366821579783
1951-1960,3.4187414845574082,4.130311032718894,3.986434757564415,4.1698682910639375,4.009717539746782,0.0,4.0812010207807745,5.367341072571178,4.413848544161493,4.514319803603683,3.6070525937316016
1961-1970,4.038090159827418,4.344424995161331,4.51155335047347,4.296147411589207,3.3319987206480373,4.0812010207807745,0.0,4.971059002730979,5.296426590226589,5.2353069786907,3.7594990824025536
1971-1980,4.989168236942026,5.251733831570782,4.601047231766965,4.129555558155207,4.452738330284469,5.367341072571178,4.971059002730979,0.0,5.491985260996927,4.835014522285449,4.881456726675483
1981-1990,3.5407485091676736,4.274474264305803,3.3590113792046163,3.8351202405969325,5.108412271633712,4.413848544161493,5.296426590226589,5.491985260996927,0.0,4.871172909246652,5.084764198014372
2001-2010,4.222384567285577,4.641010859270803,4.0464980504628265,3.9532419094001603,4.5079792991892536,4.514319803603683,5.2353069786907,4.835014522285449,4.871172909246652,0.0,3.9923438128309647
2011-2018,3.7357295082941864,4.273885955061407,4.228857273881009,4.281714815179044,3.454366821579783,3.6070525937316016,3.7594990824025536,4.881456726675483,5.084764198014372,3.9923438128309647,0.0
