,1911-1920,1921-1930,1931-1940,1961-1970,1971-1980,1991-2000,2001-2010,2011-2018
1911-1920,0.0,857.8842206487544,424.3502940933706,473.6567994170171,714.8898631742761,780.1163850037395,479.60259574765263,279.10914905453785
1921-1930,857.8842206487544,0.0,850.0868857367471,897.0555173536986,954.6034601352119,926.9867436634896,649.8087501951154,798.7599456178998
1931-1940,424.3502940933706,850.0868857367471,0.0,601.0717676661197,755.6966410413809,805.4141956823329,506.30455521368685,420.1180912049071
1961-1970,473.6567994170171,897.0555173536986,601.0717676661197,0.0,837.5913375848769,836.906621505117,642.14354390832,470.7053042285407
1971-1980,714.8898631742761,954.6034601352119,755.6966410413809,837.5913375848769,0.0,912.2213906734281,674.4832107520228,687.1395284230762
1991-2000,780.1163850037395,926.9867436634896,805.4141956823329,836.906621505117,912.2213906734281,0.0,721.0400891360657,732.4234431606479
2001-2010,479.60259574765263,649.8087501951154,506.30455521368685,642.14354390832,674.4832107520228,721.0400891360657,0.0,406.6014743375395
2011-2018,279.10914905453785,798.7599456178998,420.1180912049071,470.7053042285407,687.1395284230762,732.4234431606479,406.6014743375395,0.0
