synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s11625,flügel,1901-1910,1911-1920,0.05074874529509814,0.06990125115336344
s11625,flügel,1911-1920,1921-1930,0.021799098406837584,0.32520228334390255
s11625,flügel,1921-1930,1931-1940,0.10749967305602173,1.3966601484881087
s11625,flügel,1931-1940,1941-1950,0.029800957929827135,0.39196479120379835
s11625,flügel,1941-1950,1951-1960,0.044510764636015665,0.08438251833711773
s11625,flügel,1951-1960,1961-1970,0.07935140865621787,0.05108568203057599
s11625,flügel,1961-1970,1971-1980,0.11434969063498102,0.0646760563271551
s11625,flügel,1971-1980,1981-1990,0.05308483829580837,0.03368612725899126
s11625,flügel,1981-1990,1991-2000,0.14978870108617837,0.2258807856760254
s11625,flügel,1991-2000,2001-2010,0.011246145952994384,0.3292573055314888
