,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.906,0.507,0.295,0.234,0.319,0.575,0.884,0.339,0.441,0.881,0.739
1911-1920,0.906,0.0,0.271,0.233,0.099,0.233,0.497,0.791,0.529,0.345,0.557,0.679
1921-1930,0.507,0.271,0.0,0.58,0.59,0.216,0.258,0.829,0.161,0.409,0.595,0.842
1931-1940,0.295,0.233,0.58,0.0,0.678,0.021,0.2,0.487,0.019,0.246,0.48,0.935
1941-1950,0.234,0.099,0.59,0.678,0.0,0.071,0.166,0.526,0.038,0.209,0.172,0.185
1951-1960,0.319,0.233,0.216,0.021,0.071,0.0,0.5,0.893,0.677,0.186,0.168,0.181
1961-1970,0.575,0.497,0.258,0.2,0.166,0.5,0.0,1.0,0.441,0.476,0.391,0.259
1971-1980,0.884,0.791,0.829,0.487,0.526,0.893,1.0,0.0,0.665,0.918,0.71,0.68
1981-1990,0.339,0.529,0.161,0.019,0.038,0.677,0.441,0.665,0.0,0.227,0.199,0.379
1991-2000,0.441,0.345,0.409,0.246,0.209,0.186,0.476,0.918,0.227,0.0,0.379,0.727
2001-2010,0.881,0.557,0.595,0.48,0.172,0.168,0.391,0.71,0.199,0.379,0.0,0.998
2011-2018,0.739,0.679,0.842,0.935,0.185,0.181,0.259,0.68,0.379,0.727,0.998,0.0
