,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1971-1980,1981-1990,1991-2000,2011-2018
1911-1920,0.0,1.0,1.0,1.0,1.0,0.635,0.337,0.245,1.0
1921-1930,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.506,1.0
1931-1940,1.0,1.0,0.0,1.0,1.0,1.0,0.324,1.0,1.0
1941-1950,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.506,1.0
1951-1960,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.49,1.0
1971-1980,0.635,1.0,1.0,1.0,1.0,0.0,0.329,0.909,1.0
1981-1990,0.337,1.0,0.324,1.0,1.0,0.329,0.0,0.126,1.0
1991-2000,0.245,0.506,1.0,0.506,0.49,0.909,0.126,0.0,1.0
2011-2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
