,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,522.9149830456824,584.5969986688843,580.8951194642034,444.9406506423984,513.6483002271902,854.4200233674484,664.585129474187,406.189711950929,643.5101330523378,406.22944258374724
1911-1920,522.9149830456824,0.0,598.6135472010299,578.6834393432771,503.1113152478537,554.3086321377946,832.1660455562405,642.5140166233043,380.0479212636222,715.695554921877,464.875074046159
1921-1930,584.5969986688843,598.6135472010299,0.0,451.7805756912643,548.4491140108323,473.82056718209776,740.6761083237238,532.6756866366815,438.835963983614,535.0263512440386,396.61180798575754
1931-1940,580.8951194642034,578.6834393432771,451.7805756912643,0.0,561.7589922036974,507.59899079696396,659.8642092068999,551.120268246162,407.42111666060634,531.123980731995,380.3165145112186
1941-1950,444.9406506423984,503.1113152478537,548.4491140108323,561.7589922036974,0.0,506.4890856752863,833.440197832326,573.6444614545867,381.78855018431,631.5439556050692,421.97860881123694
1961-1970,513.6483002271902,554.3086321377946,473.82056718209776,507.59899079696396,506.4890856752863,0.0,794.1488533926321,582.5025217498717,410.91479677497443,584.9191519012174,386.9440026610255
1971-1980,854.4200233674484,832.1660455562405,740.6761083237238,659.8642092068999,833.440197832326,794.1488533926321,0.0,788.0811473476736,686.7111049916314,771.1782280206407,708.9335469471406
1981-1990,664.585129474187,642.5140166233043,532.6756866366815,551.120268246162,573.6444614545867,582.5025217498717,788.0811473476736,0.0,515.9127517908025,610.174443085351,512.9653494346171
1991-2000,406.189711950929,380.0479212636222,438.835963983614,407.42111666060634,381.78855018431,410.91479677497443,686.7111049916314,515.9127517908025,0.0,545.7532921025902,263.37146972409164
2001-2010,643.5101330523378,715.695554921877,535.0263512440386,531.123980731995,631.5439556050692,584.9191519012174,771.1782280206407,610.174443085351,545.7532921025902,0.0,496.5640027646418
2011-2018,406.22944258374724,464.875074046159,396.61180798575754,380.3165145112186,421.97860881123694,386.9440026610255,708.9335469471406,512.9653494346171,263.37146972409164,496.5640027646418,0.0
