,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,136.66682142354466,164.15227874126404,148.7518535357397,112.79944222307559,124.76494517828458,145.92073384034947,126.66728590725315,226.30906186069174,125.23911176799899,178.95862630666022,315.45472386788106
1911-1920,136.66682142354466,0.0,205.1465417313014,172.4508369377772,158.8349923437272,138.9748606770269,180.6140505692537,165.13738811633067,261.4784230811789,163.44014500853388,208.81343799173698,352.09597052002357
1921-1930,164.15227874126404,205.1465417313014,0.0,136.40135729503115,154.6845324092507,166.77116428947704,137.1908935037079,152.45426482501105,212.48670962177388,155.61271324892715,190.6052818805155,300.1578834533779
1931-1940,148.7518535357397,172.4508369377772,136.40135729503115,0.0,145.77238601909863,152.40162221467415,136.41291527825527,152.79005067182507,209.87162592884613,138.69056160894172,175.44166152384685,303.39400960442026
1941-1950,112.79944222307559,158.8349923437272,154.6845324092507,145.77238601909863,0.0,131.7159085154283,139.45559410083698,127.52266069119949,218.8404743633567,126.72486074047242,174.40151013068626,302.62440493679287
1951-1960,124.76494517828458,138.9748606770269,166.77116428947704,152.40162221467415,131.7159085154283,0.0,145.0418516424944,141.887684554007,228.53155608965164,138.94428254789938,181.73164452351088,313.9810330052018
1961-1970,145.92073384034947,180.6140505692537,137.1908935037079,136.41291527825527,139.45559410083698,145.0418516424944,0.0,143.50532670519652,201.4162672450335,122.04958160882656,166.7186767687292,292.1872826475885
1971-1980,126.66728590725315,165.13738811633067,152.45426482501105,152.79005067182507,127.52266069119949,141.887684554007,143.50532670519652,0.0,217.5421606847462,122.12331785004672,175.40017755447636,305.2561599688286
1981-1990,226.30906186069174,261.4784230811789,212.48670962177388,209.87162592884613,218.8404743633567,228.53155608965164,201.4162672450335,217.5421606847462,0.0,200.89930380661085,113.84977803056692,169.261268447193
1991-2000,125.23911176799899,163.44014500853388,155.61271324892715,138.69056160894172,126.72486074047242,138.94428254789938,122.04958160882656,122.12331785004672,200.89930380661085,0.0,150.7279689151711,285.1888153931646
2001-2010,178.95862630666022,208.81343799173698,190.6052818805155,175.44166152384685,174.40151013068626,181.73164452351088,166.7186767687292,175.40017755447636,113.84977803056692,150.7279689151711,0.0,191.94980152106547
2011-2018,315.45472386788106,352.09597052002357,300.1578834533779,303.39400960442026,302.62440493679287,313.9810330052018,292.1872826475885,305.2561599688286,169.261268447193,285.1888153931646,191.94980152106547,0.0
