event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1911-1920,1921-1930,205.1465417313014,0.001,1,1921-1930,consecutive
1,1921-1930,1941-1950,154.6845324092507,0.043,2,"1931-1940,1941-1950",sudden_shift
2,1921-1930,1951-1960,166.77116428947704,0.033,3,"1931-1940,1941-1950,1951-1960",sudden_shift
3,1921-1930,1991-2000,155.61271324892715,0.008,7,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000",sudden_shift
