synset_count,num_dimensions,mean_drift,median_drift,iqr_drift,p95_drift,p99_drift,kde_peak,model
72,202240,3.0117745645995773,2.3938248408762326,2.1043127467372367,6.827498212044699,10.695811175364845,0.001463715228010965,Qwen3-4b
72,323584,14.684267637753111,11.935698462671974,10.539094641400407,31.732231069132357,44.659344733540124,1.3527045969703136e-06,Qwen3-8b
72,80896,0.7865338579407442,0.641022880454946,0.572092224017712,1.727916335618584,2.495323396012264,0.0013277711780028537,gbert-large
72,80896,0.934685116241115,0.796763529085689,0.6681111716882173,1.9934681330499533,2.618858514138028,0.0015667014762966761,BGE-M3
72,80896,0.5037443764077487,0.4136551125878225,0.36884954808956094,1.1274011015389442,1.6133854767948599,0.0020769111630635916,xl-lexeme
