synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s15791,block,1901-1910,1911-1920,0.005852609865573923,0.15773971701375689
s15791,block,1911-1920,1921-1930,0.008605273658593522,0.1459553455636575
s15791,block,1921-1930,1931-1940,0.032005817330492556,0.7973495178376975
s15791,block,1931-1940,1941-1950,0.008670761205584295,0.4154183912254565
s15791,block,1941-1950,1951-1960,0.018452456680072046,0.5532683725031633
s15791,block,1951-1960,1961-1970,0.021317035281176306,0.467759703339124
s15791,block,1961-1970,1971-1980,0.009218773694604705,0.1183630412333738
s15791,block,1971-1980,1981-1990,0.023406592982259625,0.20901416401884354
s15791,block,1981-1990,1991-2000,0.07835948089735703,1.4567593218335728
s15791,block,1991-2000,2001-2010,0.03265391096730734,0.4301050171397204
