,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.022,0.198,0.148,0.572,0.025,0.007,0.105,0.45,0.007,0.016,0.115
1911-1920,0.022,0.0,0.787,0.847,0.817,0.769,0.351,0.649,0.869,0.453,0.203,0.78
1921-1930,0.198,0.787,0.0,0.913,0.858,0.549,0.78,0.209,0.895,0.389,0.029,0.682
1931-1940,0.148,0.847,0.913,0.0,0.89,0.881,0.878,0.46,0.941,0.726,0.073,0.837
1941-1950,0.572,0.817,0.858,0.89,0.0,0.796,0.73,0.704,0.797,0.679,0.095,0.896
1951-1960,0.025,0.769,0.549,0.881,0.796,0.0,0.451,0.458,0.64,0.635,0.078,0.906
1961-1970,0.007,0.351,0.78,0.878,0.73,0.451,0.0,0.751,0.756,0.778,0.248,0.565
1971-1980,0.105,0.649,0.209,0.46,0.704,0.458,0.751,0.0,0.901,0.819,0.401,0.606
1981-1990,0.45,0.869,0.895,0.941,0.797,0.64,0.756,0.901,0.0,0.597,0.1,0.918
1991-2000,0.007,0.453,0.389,0.726,0.679,0.635,0.778,0.819,0.597,0.0,0.048,0.382
2001-2010,0.016,0.203,0.029,0.073,0.095,0.078,0.248,0.401,0.1,0.048,0.0,0.057
2011-2018,0.115,0.78,0.682,0.837,0.896,0.906,0.565,0.606,0.918,0.382,0.057,0.0
