,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
1901-1910,0.0,4.190738836569356,3.597001545453752,4.103279457059763,4.736970852646001,4.370997869270895,5.283862778436279,5.577561503432682,5.872316469363184,4.276364810140124,3.765248915807766
1911-1920,4.190738836569356,0.0,4.808526249448505,2.6516866319129897,2.993499623353806,4.487905394479908,4.514242268009123,5.113862068566173,4.759264463746383,3.5365887739149064,3.9792386042449595
1921-1930,3.597001545453752,4.808526249448505,0.0,4.1351255332175185,5.288828846960914,5.428662968278894,5.5012615724755545,4.8505080613159155,5.745384782521884,5.724158592789298,3.387059982755285
1931-1940,4.103279457059763,2.6516866319129897,4.1351255332175185,0.0,2.6668960365318215,4.516497720126212,3.7186637783020022,4.353720700794679,4.169939161958497,3.9397349705485416,3.3279815126110743
1941-1950,4.736970852646001,2.993499623353806,5.288828846960914,2.6668960365318215,0.0,5.452637021383972,5.287090759278833,6.034969087149498,4.102631044711384,4.438721666485352,4.522117318494614
1951-1960,4.370997869270895,4.487905394479908,5.428662968278894,4.516497720126212,5.452637021383972,0.0,4.373565010651043,4.87360717262084,5.7680708055975005,3.8822106018314573,4.777648676361368
1961-1970,5.283862778436279,4.514242268009123,5.5012615724755545,3.7186637783020022,5.287090759278833,4.373565010651043,0.0,4.236512623858358,5.592468234202724,4.583920659980717,4.978919275257476
1971-1980,5.577561503432682,5.113862068566173,4.8505080613159155,4.353720700794679,6.034969087149498,4.87360717262084,4.236512623858358,0.0,6.198452351521533,5.610135113165183,4.8840421280249435
1981-1990,5.872316469363184,4.759264463746383,5.745384782521884,4.169939161958497,4.102631044711384,5.7680708055975005,5.592468234202724,6.198452351521533,0.0,5.512071012987708,5.382875176486151
2001-2010,4.276364810140124,3.5365887739149064,5.724158592789298,3.9397349705485416,4.438721666485352,3.8822106018314573,4.583920659980717,5.610135113165183,5.512071012987708,0.0,4.705477662464803
2011-2018,3.765248915807766,3.9792386042449595,3.387059982755285,3.3279815126110743,4.522117318494614,4.777648676361368,4.978919275257476,4.8840421280249435,5.382875176486151,4.705477662464803,0.0
