event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1931-1940,1951-1960,6.317873424840694,0.005,2,"1941-1950,1951-1960",sudden_shift
1,1931-1940,1961-1970,5.9949797806184355,0.007,3,"1941-1950,1951-1960,1961-1970",sudden_shift
2,1931-1940,1971-1980,7.561146906811391,0.001,4,"1941-1950,1951-1960,1961-1970,1971-1980",sudden_shift
3,1931-1940,1981-1990,6.98205762934826,0.0,5,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
4,1931-1940,2001-2010,6.9781998380155725,0.031,6,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010",sudden_shift
5,1931-1940,2011-2018,6.122533363178195,0.035,7,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018",sudden_shift
6,1941-1950,1971-1980,5.508653843875072,0.046,3,"1951-1960,1961-1970,1971-1980",sudden_shift
7,1941-1950,1981-1990,5.110705168946417,0.03,4,"1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
