,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
1931-1940,0.0,4.8647012078908825,6.317873424840694,5.9949797806184355,7.561146906811391,6.98205762934826,6.9781998380155725,6.122533363178195
1941-1950,4.8647012078908825,0.0,4.208133453362363,4.17181277543156,5.508653843875072,5.110705168946417,6.280925816776891,4.846740974821074
1951-1960,6.317873424840694,4.208133453362363,0.0,4.102916226667116,4.9483793136577345,4.542884175967017,6.242640155532503,5.12649024458459
1961-1970,5.9949797806184355,4.17181277543156,4.102916226667116,0.0,4.4921220391702725,4.269089807773864,6.446587335695386,4.683374553446128
1971-1980,7.561146906811391,5.508653843875072,4.9483793136577345,4.4921220391702725,0.0,4.068697752479493,7.546837879397085,5.719878792761514
1981-1990,6.98205762934826,5.110705168946417,4.542884175967017,4.269089807773864,4.068697752479493,0.0,7.031782946784957,4.838030689312936
2001-2010,6.9781998380155725,6.280925816776891,6.242640155532503,6.446587335695386,7.546837879397085,7.031782946784957,0.0,6.043689329420043
2011-2018,6.122533363178195,4.846740974821074,5.12649024458459,4.683374553446128,5.719878792761514,4.838030689312936,6.043689329420043,0.0
