timespan_1,timespan_2,distance,drift_magnitude,p_value
1931-1940,1981-1990,5,6.98205762934826,0.0
1931-1940,1971-1980,4,7.561146906811391,0.001
1931-1940,1951-1960,2,6.317873424840694,0.005
1931-1940,1961-1970,3,5.9949797806184355,0.007
1941-1950,1981-1990,4,5.110705168946417,0.03
1931-1940,2001-2010,6,6.9781998380155725,0.031
1931-1940,2011-2018,7,6.122533363178195,0.035
1941-1950,1971-1980,3,5.508653843875072,0.046
