,1901-1910,1911-1920,1961-1970,1971-1980,1981-1990,1991-2000
1901-1910,0.0,86.88342969648444,111.80797496709557,144.9197718397089,117.16814775336681,127.10237034850617
1911-1920,86.88342969648444,0.0,79.55089759993788,106.10652624305843,68.89063550552952,141.23984326689376
1961-1970,111.80797496709557,79.55089759993788,0.0,85.86961527921626,65.92947575423166,142.37399547066158
1971-1980,144.9197718397089,106.10652624305843,85.86961527921626,0.0,92.45157708884368,169.1034118145682
1981-1990,117.16814775336681,68.89063550552952,65.92947575423166,92.45157708884368,0.0,152.65713852677035
1991-2000,127.10237034850617,141.23984326689376,142.37399547066158,169.1034118145682,152.65713852677035,0.0
