synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s63143,gesichtsmaske,1901-1910,1951-1960,0.03883298080276513,0.14832917174995072
s63143,gesichtsmaske,1951-1960,1991-2000,0.07836505302718066,0.21124081345122045
