,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.964,0.019,0.716,0.408,0.267,0.021,0.332,0.184,0.02,0.191,0.236
1911-1920,0.964,0.0,0.034,0.585,0.48,0.455,0.31,0.503,0.134,0.017,0.176,0.059
1921-1930,0.019,0.034,0.0,0.011,0.057,0.674,0.012,0.074,0.001,0.525,0.0,0.018
1931-1940,0.716,0.585,0.011,0.0,0.539,0.742,0.207,0.518,0.12,0.048,0.124,0.439
1941-1950,0.408,0.48,0.057,0.539,0.0,0.945,0.328,0.723,0.19,0.232,0.152,0.178
1951-1960,0.267,0.455,0.674,0.742,0.945,0.0,0.399,0.966,0.416,0.821,0.321,0.808
1961-1970,0.021,0.31,0.012,0.207,0.328,0.399,0.0,0.555,0.2,0.025,0.071,0.251
1971-1980,0.332,0.503,0.074,0.518,0.723,0.966,0.555,0.0,0.345,0.183,0.171,0.256
1981-1990,0.184,0.134,0.001,0.12,0.19,0.416,0.2,0.345,0.0,0.005,0.785,0.028
1991-2000,0.02,0.017,0.525,0.048,0.232,0.821,0.025,0.183,0.005,0.0,0.006,0.068
2001-2010,0.191,0.176,0.0,0.124,0.152,0.321,0.071,0.171,0.785,0.006,0.0,0.051
2011-2018,0.236,0.059,0.018,0.439,0.178,0.808,0.251,0.256,0.028,0.068,0.051,0.0
