event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1911-1920,1921-1930,150.95783870977345,0.034,1,1921-1930,consecutive
1,1921-1930,1931-1940,129.70565652717087,0.011,1,1931-1940,consecutive
2,1981-1990,1991-2000,323.4138724205348,0.005,1,1991-2000,consecutive
3,1991-2000,2001-2010,330.17024088798524,0.006,1,2001-2010,consecutive
