event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1901-1910,1911-1920,2.930765917876086,0.04,1,1911-1920,consecutive
1,1941-1950,1951-1960,3.40983235412935,0.003,7,"1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",consecutive
2,1951-1960,1961-1970,4.184542038166565,0.03,2,"1961-1970,1971-1980",consecutive
3,1981-1990,1991-2000,4.557548411320609,0.0,1,1991-2000,consecutive
4,1961-1970,1981-1990,4.3534956751978875,0.021,2,"1971-1980,1981-1990",sudden_shift
5,1991-2000,2011-2018,4.779859205300215,0.006,2,"2001-2010,2011-2018",sudden_shift
