timespan_1,timespan_2,distance,drift_magnitude,p_value
1901-1910,1921-1930,2,4.801555492761359,0.0
1901-1910,1941-1950,4,5.198866206541229,0.0
1901-1910,2001-2010,9,7.7943662352685195,0.0
1901-1910,1931-1940,3,5.34518267080336,0.001
1901-1910,1951-1960,5,9.051914057400287,0.001
1901-1910,1981-1990,8,8.653139260079024,0.002
1921-1930,2001-2010,7,7.1844411874404255,0.003
1941-1950,1951-1960,1,8.83908548748485,0.003
1901-1910,1911-1920,1,5.649895872376038,0.004
1911-1920,1921-1930,1,5.441947566833392,0.009
1951-1960,2001-2010,4,10.857658463543768,0.01
1921-1930,1951-1960,3,8.762866771462368,0.015
1911-1920,1941-1950,3,5.260395080318849,0.021
1901-1910,1961-1970,6,5.967669123378613,0.022
1921-1930,1981-1990,6,8.000474497631627,0.034
1921-1930,1941-1950,2,3.9125471252036816,0.04
