timespan_1,timespan_2,distance,drift_magnitude,p_value
1921-1930,1981-1990,6,9.03989102661164,0.01
1901-1910,1981-1990,8,6.599760537200925,0.019
1901-1910,1971-1980,7,6.746957633013325,0.02
1921-1930,1971-1980,5,8.641236123543786,0.031
