synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s46736,blatt,1901-1910,1911-1920,0.031583469944362084,0.16121857947169094
s46736,blatt,1911-1920,1921-1930,0.012011659117712261,0.15296702409853205
s46736,blatt,1921-1930,1931-1940,0.002609565912199515,0.20586311894483228
s46736,blatt,1931-1940,1941-1950,0.007022008063011104,0.36814232090220667
s46736,blatt,1941-1950,1951-1960,0.008898363378661088,0.7026937495580562
s46736,blatt,1951-1960,1961-1970,0.022154978692750356,1.2205806723567452
s46736,blatt,1961-1970,1971-1980,0.0556268732931498,2.0816743265271658
s46736,blatt,1971-1980,1981-1990,0.011215277238579723,0.5188199977797274
s46736,blatt,1981-1990,1991-2000,0.04236523048305653,0.15847544447892234
s46736,blatt,1991-2000,2001-2010,0.027342394013406997,0.12662037843883606
