1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
-0.017359536064908476,-0.014153881466876739,-0.03581271431461219,-0.04454099024363506,0.10078255003508257,-0.023477217049470978,-0.03367758262902498,-0.09937373548746109,0.20809075522881287,-0.10753901451339964,-0.040766130995483374
0.03893566308779084,-0.04501541606631654,-0.02402197059832123,0.019917366456012386,-0.027476742559549794,0.004750164491789666,-0.0531654672490226,0.021273726390467762,-0.019633674277709123,0.08139371135077633,-0.03450787706034519
0.14176825508039603,-0.08987764029474987,0.01321083767011677,0.009018432036996482,-0.018641999789646646,0.015230222578559549,-0.05012053888705037,-0.0030882689687941056,0.22271872025269723,-0.1775861678460796,-0.02877540715166904
-0.14474265219291516,0.09149743872195415,-0.026913633526128744,0.019110823464353777,-0.07739493467521907,0.12923974299005092,0.1640917220877277,-0.4700861962305175,0.3866498831372994,-0.1948314537140694,0.047031005716355434
0.028714658814113853,-0.01942589048107407,0.012545573080755929,-0.037616241432977565,-0.027964455641007847,0.06437806334995132,-0.043460471056945,-0.0011056583995620421,0.03853009813106977,0.044840730337814966,-0.021467833489021922
0.07190708327152517,-0.019426577639190534,0.07902023328397212,-0.11559878372509272,-0.020038841259000545,0.18184106471017003,-0.03002290611362292,0.13335417138619554,-0.1377444710994426,-0.06012516069497177,-0.12023360887049603
0.1608075271496735,-0.14784338059481128,0.01837249259766993,-0.06783905722080275,0.10284415776936373,-0.024454830034769004,-0.10745038355493708,0.06253661753402817,-0.023516583614624498,0.040284931086576936,0.044843930061216675
0.03258949006974832,-0.1010299367979024,0.08308095702674989,-0.019059140903693095,-0.0074958144402017535,0.006798435960497118,0.11020779874589715,-0.12353065278795028,0.08837404617896438,0.008981115215427327,-0.0992451926703175
0.10209779585502884,0.0022066392258198175,0.06939320718618563,-0.13530845104151107,-0.0026364910739417047,0.02231327334884553,0.011659066769708348,0.11748939455072915,-0.26410006002809566,0.18982144404755352,-0.13743248552074114
-0.04401228663132148,0.03570551094807846,0.03973796933943476,0.03687086895948445,-0.006930228066155498,0.04417837497645191,0.22074779795689714,-0.28363122712794897,0.14736829523910555,-0.17959733943935935,-0.06221588125462253
0.00023378786943184515,0.02475968877227569,-0.0006945051063534935,-0.08122114781722856,0.02011500660101978,0.035809595776455705,-0.08931401678257511,-0.07500598124331903,0.03132194137343991,0.15575934933488272,-0.02066162982881664
0.20460996069885484,-0.10575919999190941,0.09809909687933605,-0.049495801743825174,-0.046506176797711074,-0.06119987894115708,-0.0017341424504088154,0.14433223919736016,-0.24969657711111581,0.20895261092336626,-0.06087558290788109
0.16065519272583972,-0.021852861588809946,0.07611867711083209,-0.16076074598290224,-0.07860235474547561,0.08346336377518515,0.028907327353954293,0.1276356689631939,-0.1802730144789586,0.19508352711960508,-0.16793567773999352
-0.08702730804275127,0.1635095938372102,-0.16049789430441752,0.14146995187896305,0.09456996528469785,-0.1311670256512505,0.12094682819313474,-0.29557149029440355,0.2908050607030208,-0.15830852386060656,0.04975893628344963
0.09872376090950435,0.004093269812084799,-0.045313870407532764,0.02970085739086653,-0.06920585424962394,0.1618780672018017,-0.08378133343325722,-0.17701462490691078,0.09481945404639613,0.07915014111447133,-0.1260110064503298
0.12815794029198657,-0.08329203091634407,0.00286990155325606,0.010209570629004627,-0.09950217908742487,0.06189032793045035,-0.13768971363703408,0.28796748320261645,-0.19188526960519647,0.09973823008956484,-0.07194973536269367
0.16382994846627844,-0.03964867053887504,0.0007911668503031606,-0.04430951768506835,0.06426773875077464,-0.15530646283711708,-0.2322355712039603,0.47560520258007777,-0.3666423694947018,0.25485535186029723,-0.06334490399615514
0.16768996072610842,-0.13084051852453982,0.056675115157385214,-0.054697368333324614,-0.012916459625928911,-0.09123291945351031,0.009649565319220232,0.19641782374431693,-0.17469340211783468,0.13374612754681614,-0.11251197887397324
