,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.009,0.319,0.053,0.007,0.597,0.121,0.687,0.058,0.75,0.012,0.17
1911-1920,0.009,0.0,0.431,0.64,0.013,0.165,0.042,0.025,0.156,0.004,0.352,0.003
1921-1930,0.319,0.431,0.0,0.784,0.444,0.887,0.784,0.357,0.147,0.201,0.438,0.34
1931-1940,0.053,0.64,0.784,0.0,0.209,0.381,0.094,0.111,0.239,0.025,0.889,0.01
1941-1950,0.007,0.013,0.444,0.209,0.0,0.377,0.171,0.104,0.025,0.031,0.191,0.015
1951-1960,0.597,0.165,0.887,0.381,0.377,0.0,0.779,0.537,0.087,0.345,0.246,0.67
1961-1970,0.121,0.042,0.784,0.094,0.171,0.779,0.0,0.491,0.034,0.182,0.1,0.528
1971-1980,0.687,0.025,0.357,0.111,0.104,0.537,0.491,0.0,0.052,0.956,0.115,0.433
1981-1990,0.058,0.156,0.147,0.239,0.025,0.087,0.034,0.052,0.0,0.05,0.132,0.021
1991-2000,0.75,0.004,0.201,0.025,0.031,0.345,0.182,0.956,0.05,0.0,0.017,0.239
2001-2010,0.012,0.352,0.438,0.889,0.191,0.246,0.1,0.115,0.132,0.017,0.0,0.02
2011-2018,0.17,0.003,0.34,0.01,0.015,0.67,0.528,0.433,0.021,0.239,0.02,0.0
