1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
0.10756972536407003,-0.10203241250251041,0.1938752025882037,-0.1730283559137916,-0.006704364541552155,0.10484491883438418,0.09910571132504355,-0.2760300249081626,0.19881383491860283
0.05875495278669152,0.061920859707698395,-0.03671013720799654,-0.11963931635392377,-0.012043890809374236,-0.16517167967780455,0.02725097647106106,0.16896330662477282,0.07743598327356116
-0.06775153082975774,0.03078175942061656,0.02216631028838667,-0.1332953377756026,-0.05720108029033455,0.10730854326302741,0.12910773399088418,-0.26847677851616536,0.15071598772380146
-0.23311032593155706,-0.009119975534738256,0.12051073101775311,0.19603750077182305,-0.1376762581723077,0.3453141776950691,-0.32549024197399956,-0.05373973516266675,-0.11951854230175091
-0.1372396270023643,0.0073579225279546134,0.0038034616781973535,-0.03313051217465081,-0.0011381351255944777,0.09122518341165857,0.1337727431095008,-0.22205984020825997,0.02729645703408507
0.030518906102912108,-0.0666468764857874,-0.07696808508799224,-0.07180887123272905,-0.010059711789446202,0.1358802134122748,0.06792620261284435,0.05467533447569417,-0.08938544519966649
0.0660259417325885,0.10268784226001795,-0.02538612046478994,-0.014696737747749322,-0.17923380063647137,0.0015457495321314074,-0.1529665018460064,0.34633066826850495,-0.09689860033892814
-0.07480658612581642,0.028460126055887602,-0.11496646925795984,0.10869638142069926,0.04791395858462366,0.07758984377293232,-0.15015543184638253,-0.0034379131413535546,0.045451140470592455
-0.003355834086556794,-0.1512193086187621,0.23475772029121403,-0.2097025248487181,-0.04593671572261622,-0.17706061909338097,0.20690690572514678,-0.012587799210982603,0.011647562841854725
-0.02596968729971482,0.09843806628471136,0.0628192150535688,0.06623824855180621,0.08260345838165711,-0.08403707882873229,-0.11671371867485122,-0.04637241266587727,-0.016706023665685812
-0.046483784839844694,-0.09267204681378008,0.13607561079213928,-0.04980850383961345,-0.28939842722112574,0.16813396245192783,-0.06306878521502243,0.1401876063021,0.057710059978548556
-0.2898977205749265,0.21529333803127298,0.05348666402473011,0.09319075557555595,-0.08663219592667051,0.027788702344110627,0.04077513497887236,-0.12913648293063204,0.11905634126836254
-0.13681524932941241,0.09987406730429338,0.02641056371063294,-0.013574464878117504,-0.06760898189220046,0.1004021485039795,0.08499126671672319,-0.07412495329094831,0.030863985329145388
0.12297951951326275,-0.21472313149098352,0.15665048074520713,0.11311870674876491,-0.08606493127133165,0.012105088699125244,-0.1688728526460402,0.0052218823012725735,-0.06627167630640246
-0.01792851049312094,-0.018285677267165235,0.22966678346970293,-0.11201793704264817,0.04929489688947797,-0.251974845308109,0.0031681997221753577,0.17304180543369024,-0.029672016930435974
0.04163127748648909,-0.08431216970078217,0.17000351808335784,-0.4197142741760512,0.0628812704235315,-0.2406024398016078,0.2637842241985102,0.2522188262147729,0.06557048635647422
-0.05887716640419277,-0.15735066917225635,0.22501292775107698,-0.22716099580491492,-0.21177111986824976,0.07903934650987919,-0.004212048548894627,0.08623463250220983,0.045325932573647254
0.04468582726035952,0.021524305753697237,0.10764307872353951,-0.0481112092332317,-0.04248091001396198,0.041440641094761144,-0.10696109662001779,0.22639804504090738,-0.005212250375939975
0.14897033286263783,0.0774898641275018,-0.11158065852719856,-0.023165254526835266,-0.10987716121599078,0.17383759492984063,-0.014447487281127325,-0.020509165837880095,0.07296485790321894
0.02501694141850508,-0.13261987981996082,0.13293293940745732,0.04567345880612139,-0.10455421690962141,0.08731031723852667,0.12389965603748954,-0.185696957893269,-0.07807349641957595
0.02466474478709016,0.02439606596938032,-0.10503586804336149,-0.17519910982568937,-0.16462788890515054,0.05104159246888253,0.1624031802131371,-0.0022075296830265725,0.19835699169385818
0.10792335400447312,-0.06958346561732251,-0.0574955919656117,0.15005326477832914,0.1417373315198347,-0.16607851371798035,0.025072819290852002,0.022378167230635883,0.09538158169016242
0.2775716173980383,-0.2830305187611212,0.06645036516857797,-0.1476653729777303,-0.14756404403098194,0.15690209064632654,0.16372707887488408,0.05234073004569356,0.005552900083843737
0.032210901396042185,0.14410532533199022,-0.08791683099754052,0.10068755861052156,-0.06738885482939494,0.04805650176819076,-0.08863867673119813,-0.05145092363899914,0.16834406312855502
0.09981678280795814,0.012800734386315349,-0.09583865693822402,0.2539653578738432,0.24590356983909656,-0.12206703780956762,0.06702899289966535,-0.13605614336187477,-0.13535448512242687
0.1301240887160976,-0.09790369620914774,0.03047485784890558,0.04651883445626148,0.23977482172527487,0.2795249002126905,-0.2967796005647292,-0.06173679899544493,-0.26221271135633983
0.14690341821961167,-0.028382629266675355,0.22621604639040213,-0.15661291830727586,-0.3418058392458728,0.14796668546298497,0.10481863085067633,-0.27402557686011314,0.5939563348168326
0.020148993318649222,-0.0693437754071789,-0.03971628371615257,-0.02862754858394906,-0.2335851781785355,0.030791400354990568,0.359975241169785,-0.0961882047795801,0.23326492622014014
0.04192284685816855,0.195332174929023,-0.3370041043301496,0.23140582125799056,-0.12679493194861738,0.06707264439432653,-0.06283430252365318,0.12445059125862457,0.39980150181649915
-0.005989347539810619,-0.016849777249840936,0.06857100186532891,-0.09057883838843361,0.12240182568452189,-0.22114789061393447,0.30603988781627833,-0.17711537889034676,-0.24202723584828842
0.10491240427992968,-0.08504650701438168,-0.14337364240105743,0.14972002778537805,0.07990304546962891,0.20060054344645184,-0.28838229409673,-0.07510267741257146,0.1388964024522612
-0.10805423735307634,0.060587799417285204,-0.055033716493460394,0.07582460750730985,0.008725169181291514,0.15120857953420513,-0.039960478280078274,-0.426843319532852,0.18352717837138516
0.0388596944727716,-0.19158965839454237,0.0049310621877934335,-0.02835586065846818,0.05915746160982441,0.0015752252581372472,0.14188760629657543,-0.09162396870713724,-0.14880223734484563
-0.038280298737989854,-0.26510678750178657,0.3523601580841461,-0.37765065289736877,-0.12115912541880139,-0.11501722697882202,0.26487715977004195,0.08533330900088873,-0.12158936601612837
0.3112322460515114,-0.15774819187564065,0.07743042706203679,-0.13446809943210075,0.03259747302425753,-0.04667268268304403,0.08466451534098296,-0.05872129057884534,-0.0711420672314782
-0.06258317502001104,-0.1030947230302558,0.22990825169701024,-0.2685472039042106,0.02483873987304308,-0.11917566400408353,0.14449913340874687,-0.001765847981216373,0.3080444260229987
0.013251319701959252,-0.0466878542386196,0.03197605396502207,-0.2027683864780519,0.20676482152443248,-0.35018566033278303,0.17222623662515124,0.08174836731726126,0.011633016108985816
0.04032758274938464,-0.04510051119655267,0.06709884945762873,-0.20383049694601424,-0.32657212278406533,0.0647052954217153,0.056844669642547765,0.16172609768847943,0.17117581667468673
0.1083634869766182,-0.011495823307218277,-0.06505030109352192,-0.1357432060709173,-0.13753541978076098,-0.41895913549958935,0.1316202106836224,0.5174232707709394,0.23392949601815594
-0.016207436895607108,-0.0699685510812812,0.06481123442529663,0.04897420985361961,-0.0221283018722066,-0.09007145644334907,0.1178711185217694,0.018367883963610554,-0.0485462761754471
-0.052057667986887116,-0.0009988810445333597,0.13621610711583898,-0.06265403385111179,0.02190995198075793,-0.18730526482656162,0.05873180468580827,0.1380931391190457,-0.053303473860010386
0.04834519765246381,-0.19045355795789234,0.21588806128082536,-0.1846443781234887,0.010694788070395589,0.03525291404735251,0.13069341599405038,-0.16909650345282853,0.18871468633052804
0.03776698469751291,-0.1945532868496217,0.22319143976896663,-0.19479660133977747,0.13594710444366293,-0.35485452437144405,0.15714664553771868,0.03452329558667086,0.019345138636004594
-0.11173417358616036,0.18120615239668117,-0.183863542493046,0.23110193946552085,-0.1691140063007229,-0.05178398060515621,0.16241390018893237,-0.07275771778527526,0.195520720301917
-0.0009309052001611196,0.05022165208179717,-0.05382197551595648,0.15034875064494385,0.05964568546707076,0.17906628361322563,-0.38430552720797784,0.1203037427878508,-0.015784072622116056
0.023429744676193118,0.021755651852362605,0.06544350809224844,0.06806557639029578,-0.04694864113948175,0.14342332743833977,-0.28207987938358475,0.26199442550980595,-0.14810565893628425
-0.05018444292188058,0.09582571065004204,-0.12285855056089122,-0.0697962961174464,0.0058114748850519905,-0.03868981005998885,0.024578370103104548,0.0392209998241836,0.06474308465276996
0.02652266617695631,0.02385876901844597,0.06103479704747722,-0.18435018975576906,-0.13394724817148274,-0.1527642699611652,0.19247356932045834,0.33599185436883927,-0.03835704192639361
0.05492574903064473,0.07094909253610403,0.1377823296618967,-0.2185952795011919,0.0026874893810600042,0.17640389753702132,-0.15457036946653246,-0.015298852079137365,0.07639500411647943
0.03917027405157669,0.03032778051759233,0.04878268057858659,-0.20947686177543434,0.05320855975151062,-0.23545388894324948,0.1687204484968925,0.02839170348459996,-0.08607445657253265
