event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1921-1930,1931-1940,4.197132252707324,0.013,6,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990",consecutive
1,1931-1940,1941-1950,4.563669820102729,0.0,1,1941-1950,consecutive
2,1941-1950,1951-1960,6.134780874933108,0.0,6,"1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018",consecutive
3,1981-1990,2001-2010,5.583142708057227,0.021,2,"2001-2010,2011-2018",consecutive
4,2001-2010,2011-2018,5.170717273070557,0.016,1,2011-2018,consecutive
5,1951-1960,1971-1980,6.192765938082889,0.04,2,"1961-1970,1971-1980",sudden_shift
