embedding_dim,drift_magnitude
0,1.7030366016145402
1,1.4758550154355856
2,1.3396855638777831
3,1.5937583636677253
4,1.4881595758747224
5,2.5764338575445325
6,2.759834318145809
7,2.551095351748726
8,1.9096419720865598
9,1.1168988262236321
10,1.4565873713869424
11,2.374700958671889
12,1.8083433651457381
13,2.231423429362299
14,2.0408822377674736
15,2.2309396205537917
16,1.1240689293183632
17,1.9212866056659876
18,1.4560146085037544
19,1.6491922317208811
20,2.040644453229451
21,1.082025837621819
22,1.3859191878735535
23,2.0161188469727884
24,1.6888272276661866
25,2.120766803114189
26,1.9346836096515874
27,1.3778350656109057
28,2.963252487393327
29,1.5722173447613266
30,1.1449082053768227
31,1.5518295777843036
32,2.4267297880624987
33,1.626135938310674
34,1.4904120377164172
35,1.5115159083358776
36,1.5925599278175089
37,0.7852768480652563
38,1.688657793977894
39,1.439014803551525
40,2.32263146908079
41,1.8137217421334502
42,2.1278697678231215
43,2.002932862788026
44,1.1104645774291324
45,1.1105749439114752
46,1.0042475289724977
47,1.8981390755527145
48,2.086313972108464
49,1.6962146486747929
50,1.3000869240403865
51,1.2688190562173576
52,1.325884003501158
53,1.334133474907147
54,3.1024348075272945
55,1.8731072070130088
56,3.371047317925543
57,3.072398591194178
58,2.1816172101294535
59,1.8792298297709407
60,2.1226892263801034
61,1.5117635214213134
62,1.0526930199223001
63,0.8469865189929634
64,1.0838096141451685
65,2.6522227561902834
66,0.6053009681465592
67,2.624355582042261
68,1.841101983457054
69,2.5919758325448203
70,2.0109970512721613
71,1.1235016450050883
72,2.3477560890087577
73,1.697474969180984
74,1.3821802638053138
75,1.846494687915947
76,2.1927185291188653
77,1.510980261498196
78,2.443914670260938
79,1.0240080213536538
80,1.7650265272988541
81,1.0611088463836298
82,2.48088675764504
83,0.7531066686028984
84,1.0141259109921574
85,2.898790720214867
86,1.5181949545533635
87,1.4438189892150846
88,0.7883395032487415
89,1.8724643596446175
90,2.115631881820859
91,1.1918428834664017
92,1.1232008334135353
93,1.1966293647561719
94,1.890782848274821
95,0.8969549784489327
96,2.290315001495599
97,1.2670683741184716
98,1.4135978917038408
99,1.8429893920688938
100,1.133614438506035
101,2.0973771436189175
102,1.235289908596564
103,1.4851398807665148
104,1.0513584614396116
105,2.2721448986861423
106,2.1886984124014206
107,0.9070954569647197
108,2.0359666171554665
109,1.544870563027725
110,2.8694415106115825
111,1.6272319853210453
112,1.6086393755287134
113,2.370903159794552
114,0.9632808066217973
115,1.815008944042535
116,2.566236880176792
117,0.7633829694369387
118,2.351181790023193
119,1.3000731436853417
120,1.2771911720138753
121,1.801383094308438
122,1.3554837610405652
123,2.6897934663531373
124,1.7200966515818064
125,1.3462360257882855
126,0.9947284067658705
127,3.2007696488436643
128,1.4248100598875726
129,2.3319484701185034
130,2.1876464852458466
