embedding_dim,drift_magnitude
0,0.03853533156347552
1,1.7902879388025748
2,4.31261925032483
3,1.4547331113637245
4,0.17101346569267672
5,1.1094591820530628
6,0.9148025968075044
7,15.912713051670744
8,0.30624816703704044
9,60.52704004020571
10,1.2142836249153917
11,5.933011579462629
12,0.1510236652498014
13,18.094285768130618
14,12.893651586358207
15,0.8750427205961453
16,3.6039756970755756
17,4.867395552220769
18,20.0091247588188
19,0.5613661680305131
20,0.6346223868384178
21,2.7787723436956484
22,8.078455109056637
23,3.2359211245574224
24,11.602797127443138
25,2.1653408180212903
26,0.7180940246470618
27,16.700361399976064
28,1.1267419590508776
29,5.3043852773212175
30,1.2564857236001732
31,1.063482679903147
32,14.175728828650394
33,0.6160432029058749
34,0.41541264061283273
35,1.4613135530324375
36,0.6189534461258115
37,1.0082050133412277
38,12.517197112804412
39,6.482539698224293
40,1.3324729679692182
41,1.4369123451088501
42,1.152477848960278
43,0.2989720037708634
44,18.560857908873576
45,2.5426797464216615
46,0.4266901439185796
47,6.365991905444729
48,2.5685962956024686
49,1.5260923955162955
50,0.25906584441840835
51,1.1690489852508832
52,0.6131097106506683
53,0.20620716208945902
54,3.894412028423547
55,7.409933807546134
56,8.661917039678027
57,1.2629288317276939
58,3.2828893646414956
59,11.930072913397892
60,0.5981513591750686
61,2.6228890803805895
62,3.7588857323190568
63,1.6241765616503543
64,0.6679441925379076
65,0.3403708819228189
66,4.083681444449643
67,12.588818140705687
68,1.0443049770014214
69,1.5240271659869944
70,2.6109804950730053
71,4.042169213112484
72,1.69142262467162
73,3.2516986130819587
74,0.40570594709852087
75,0.8836499149758552
76,0.8632070678223663
77,1.5051591014869232
78,2.844764168961328
79,2.1466299125711146
80,1.63671756652857
81,2.978505056993971
82,1.2087640173728995
83,6.5546758372695715
84,1.3101004236352987
85,1.5201828880549557
86,2.4757053510432034
87,0.9872465844173427
88,7.573222182046274
89,2.191733871206514
90,2.194831553660766
91,1.4433883310896518
92,0.209113295922769
93,1.413674075855436
94,0.3574287286884176
95,1.1159482143854034
96,1.8863773706657345
97,0.7634252255196068
98,0.4389678070555913
99,0.8711635952274444
100,1.0243598818317368
101,0.9439765609843542
102,4.091855141363789
103,2.7119536211816633
104,2.0200059927737986
105,0.9815800501151744
106,4.939180222017683
107,2.748686679829389
108,0.40408328135218363
109,1.5122247803151097
110,0.9498405163981429
111,1.7286128459469874
112,4.144342839747754
113,4.623306345108279
114,0.5006262505016408
115,2.091862562264962
116,2.254339607082188
117,6.731506379696196
118,2.1399218199154664
119,4.887771314018147
120,0.5957154875936765
121,1.7849106955287375
122,3.1982094641296164
123,1.1473878063620742
124,1.1466748624413243
125,1.6603411984304532
126,1.7599300399339914
127,2.3129714563871775
128,1.2319682626922874
129,1.078793414586963
130,3.10147690695718
131,2.9391481915188455
132,2.934352891711356
133,0.7997958780917265
134,5.911373946241892
135,2.090939703764869
136,1.4706642560480894
137,1.9626109649794234
138,2.170803672496328
139,2.906824269485289
140,0.22851248727341802
141,2.2458459755595257
142,1.3347459463272997
143,2.9190821298182326
144,3.0999555525431
145,3.993408720134093
146,4.742136703150847
147,1.6831605005994066
148,1.594183202511014
149,0.6858249615590795
150,2.31605330969243
151,2.634106799974445
152,1.7348870958760467
153,2.6222711412992483
154,0.8868706224088053
155,0.9839513065650884
156,2.7444768016138767
157,1.12618646872
158,2.5766190540912404
159,1.0642187890968295
160,1.8024854205819456
161,0.45330556996248567
162,7.450183092793469
163,10.829159215996981
164,2.5903808124856904
165,2.705698138299385
166,5.0411114283767855
167,2.087131990148688
168,1.2579357916837748
169,6.578039696703884
170,2.3076851870167148
171,2.5497283733150646
172,0.5116789760491969
173,1.2669444667146776
174,1.7639606417196483
175,1.6104930935289754
176,2.128720934629299
177,1.4031874382392835
