synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s6399,bank,1901-1910,1911-1920,0.04493612045636996,0.12336365195951239
s6399,bank,1911-1920,1921-1930,0.06330306486986977,0.023175930238483012
s6399,bank,1921-1930,1931-1940,0.42420566400701565,1.2602425746476646
s6399,bank,1931-1940,1941-1950,0.22641588936762336,0.062310779060957146
s6399,bank,1941-1950,1951-1960,0.12728460649098974,0.07684130869165645
s6399,bank,1951-1960,1961-1970,0.23344709204201744,0.23820878735766918
s6399,bank,1961-1970,1971-1980,0.36488320645838274,0.21253969569625414
s6399,bank,1971-1980,1981-1990,0.15574851914568155,0.10054614074318194
s6399,bank,1981-1990,1991-2000,0.7375249042310572,0.5711085801429588
s6399,bank,1991-2000,2001-2010,0.03456367729843558,0.09770703346041897
