event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1931-1940,1941-1950,82.81993953500759,0.006,1,1941-1950,consecutive
1,1961-1970,1971-1980,80.15254986382232,0.002,2,"1971-1980,1981-1990",consecutive
2,1981-1990,1991-2000,88.34509220215514,0.015,3,"1991-2000,2001-2010,2011-2018",consecutive
3,1941-1950,1961-1970,82.26571178534772,0.002,2,"1951-1960,1961-1970",sudden_shift
