,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.22,0.806,0.832,0.005,0.44,0.336,0.006,0.032,0.302,0.507,0.35
1911-1920,0.22,0.0,0.377,0.54,0.069,0.939,0.417,0.0,0.009,0.167,0.2,0.14
1921-1930,0.806,0.377,0.0,0.983,0.005,0.393,0.48,0.005,0.012,0.537,0.548,0.452
1931-1940,0.832,0.54,0.983,0.0,0.006,0.608,0.807,0.006,0.024,0.568,0.709,0.622
1941-1950,0.005,0.069,0.005,0.006,0.0,0.132,0.002,0.001,0.01,0.015,0.015,0.018
1951-1960,0.44,0.939,0.393,0.608,0.132,0.0,0.544,0.015,0.025,0.65,0.64,0.669
1961-1970,0.336,0.417,0.48,0.807,0.002,0.544,0.0,0.002,0.0,0.364,0.303,0.472
1971-1980,0.006,0.0,0.005,0.006,0.001,0.015,0.002,0.0,0.085,0.004,0.001,0.001
1981-1990,0.032,0.009,0.012,0.024,0.01,0.025,0.0,0.085,0.0,0.015,0.01,0.01
1991-2000,0.302,0.167,0.537,0.568,0.015,0.65,0.364,0.004,0.015,0.0,0.726,0.762
2001-2010,0.507,0.2,0.548,0.709,0.015,0.64,0.303,0.001,0.01,0.726,0.0,0.852
2011-2018,0.35,0.14,0.452,0.622,0.018,0.669,0.472,0.001,0.01,0.762,0.852,0.0
