,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.148,0.868,0.702,0.459,0.547,0.758,0.935,0.475,0.116,0.412,0.208
1911-1920,0.148,0.0,0.017,0.002,0.069,0.098,0.022,0.102,0.011,0.04,0.009,0.008
1921-1930,0.868,0.017,0.0,0.725,0.124,0.12,0.858,0.495,0.311,0.035,0.287,0.19
1931-1940,0.702,0.002,0.725,0.0,0.052,0.039,0.641,0.508,0.377,0.011,0.165,0.051
1941-1950,0.459,0.069,0.124,0.052,0.0,0.269,0.23,0.542,0.147,0.258,0.213,0.09
1951-1960,0.547,0.098,0.12,0.039,0.269,0.0,0.256,0.889,0.378,0.468,0.432,0.379
1961-1970,0.758,0.022,0.858,0.641,0.23,0.256,0.0,0.758,0.906,0.111,0.444,0.651
1971-1980,0.935,0.102,0.495,0.508,0.542,0.889,0.758,0.0,0.567,0.447,0.762,0.401
1981-1990,0.475,0.011,0.311,0.377,0.147,0.378,0.906,0.567,0.0,0.146,0.514,0.636
1991-2000,0.116,0.04,0.035,0.011,0.258,0.468,0.111,0.447,0.146,0.0,0.608,0.258
2001-2010,0.412,0.009,0.287,0.165,0.213,0.432,0.444,0.762,0.514,0.608,0.0,0.596
2011-2018,0.208,0.008,0.19,0.051,0.09,0.379,0.651,0.401,0.636,0.258,0.596,0.0
