,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1911-1920,0.0,14.437073272353048,9.945062514604778,15.296479665510706,12.992014595360653,11.218959424437035,11.280283320738514,11.584139037610207,9.623884693320141,9.930851874919435,9.726256519314946
1921-1930,14.437073272353048,0.0,11.977140835978947,17.15837677026321,15.545533294277622,13.089137746091772,13.418101894184456,13.75188833080247,12.016414383375684,11.953279276594508,11.776121817967146
1931-1940,9.945062514604778,11.977140835978947,0.0,13.034400882799561,10.089561157509522,9.058243307979993,7.42129148120688,8.983634543144666,5.9563705594675,6.194866385994039,6.140106642547908
1941-1950,15.296479665510706,17.15837677026321,13.034400882799561,0.0,14.87267525866646,13.915900415254855,14.068310631458308,14.393554311959461,12.608090118493775,13.145151976796965,12.891768175602039
1951-1960,12.992014595360653,15.545533294277622,10.089561157509522,14.87267525866646,0.0,11.21671955278442,9.215622294234944,11.548986176067459,9.521925927636836,9.736727855718042,10.048680960964177
1961-1970,11.218959424437035,13.089137746091772,9.058243307979993,13.915900415254855,11.21671955278442,0.0,8.838849854838662,9.212882663012719,7.122452554847763,7.680658617687643,7.321236972855233
1971-1980,11.280283320738514,13.418101894184456,7.42129148120688,14.068310631458308,9.215622294234944,8.838849854838662,0.0,9.662492881190914,6.480490669214872,6.605893295814433,7.000011861987075
1981-1990,11.584139037610207,13.75188833080247,8.983634543144666,14.393554311959461,11.548986176067459,9.212882663012719,9.662492881190914,0.0,7.765574599477594,7.893044144117594,8.489414182400115
1991-2000,9.623884693320141,12.016414383375684,5.9563705594675,12.608090118493775,9.521925927636836,7.122452554847763,6.480490669214872,7.765574599477594,0.0,3.9942508046998078,4.544273364135205
2001-2010,9.930851874919435,11.953279276594508,6.194866385994039,13.145151976796965,9.736727855718042,7.680658617687643,6.605893295814433,7.893044144117594,3.9942508046998078,0.0,4.6362914211111335
2011-2018,9.726256519314946,11.776121817967146,6.140106642547908,12.891768175602039,10.048680960964177,7.321236972855233,7.000011861987075,8.489414182400115,4.544273364135205,4.6362914211111335,0.0
