,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.18,0.794,0.069,0.366,0.157,0.387,0.467,0.265,0.359,0.038,0.052
1911-1920,0.18,0.0,0.181,0.357,0.028,0.091,0.332,0.316,0.06,0.123,0.849,0.459
1921-1930,0.794,0.181,0.0,0.18,0.177,0.307,0.476,0.607,0.707,0.795,0.225,0.15
1931-1940,0.069,0.357,0.18,0.0,0.156,0.345,0.671,0.367,0.135,0.132,0.782,0.463
1941-1950,0.366,0.028,0.177,0.156,0.0,0.114,0.106,0.487,0.392,0.26,0.156,0.117
1951-1960,0.157,0.091,0.307,0.345,0.114,0.0,0.101,0.624,0.6,0.313,0.486,0.271
1961-1970,0.387,0.332,0.476,0.671,0.106,0.101,0.0,0.358,0.098,0.425,0.601,0.763
1971-1980,0.467,0.316,0.607,0.367,0.487,0.624,0.358,0.0,0.29,0.35,0.667,0.452
1981-1990,0.265,0.06,0.707,0.135,0.392,0.6,0.098,0.29,0.0,0.868,0.056,0.053
1991-2000,0.359,0.123,0.795,0.132,0.26,0.313,0.425,0.35,0.868,0.0,0.032,0.048
2001-2010,0.038,0.849,0.225,0.782,0.156,0.486,0.601,0.667,0.056,0.032,0.0,0.861
2011-2018,0.052,0.459,0.15,0.463,0.117,0.271,0.763,0.452,0.053,0.048,0.861,0.0
