,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1991-2000,2001-2010,2011-2018
1901-1910,0.0,121.10617522416166,72.41399459175292,87.37106383346449,165.70585327489704,101.64060966689287,77.73076239359231,98.23370575184327,59.32169759602466
1911-1920,121.10617522416166,0.0,117.95286300235821,97.82903524746587,109.95668751209901,85.61593292486846,84.96773012904976,109.43190046999943,102.77812796302734
1921-1930,72.41399459175292,117.95286300235821,0.0,74.5748775339391,160.71305317434815,104.42917571569211,68.57097451670663,88.70274492054759,62.5553705399906
1931-1940,87.37106383346449,97.82903524746587,74.5748775339391,0.0,134.90917125686164,91.31534641259357,57.30735266909428,67.21648850137964,67.75292142243141
1941-1950,165.70585327489704,109.95668751209901,160.71305317434815,134.90917125686164,0.0,112.28391609428398,132.63553651272537,140.90510068941109,147.46506406982755
1951-1960,101.64060966689287,85.61593292486846,104.42917571569211,91.31534641259357,112.28391609428398,0.0,79.1771187346424,101.07522493767495,85.7300320374317
1991-2000,77.73076239359231,84.96773012904976,68.57097451670663,57.30735266909428,132.63553651272537,79.1771187346424,0.0,65.11636604820653,54.78033882718804
2001-2010,98.23370575184327,109.43190046999943,88.70274492054759,67.21648850137964,140.90510068941109,101.07522493767495,65.11636604820653,0.0,75.58692929481651
2011-2018,59.32169759602466,102.77812796302734,62.5553705399906,67.75292142243141,147.46506406982755,85.7300320374317,54.78033882718804,75.58692929481651,0.0
