synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s30016,kurs,1901-1910,1911-1920,0.013255112502677373,0.3324849240165844
s30016,kurs,1911-1920,1921-1930,0.03628960882080205,0.8448725017387904
s30016,kurs,1921-1930,1931-1940,0.012203681328382813,0.27477226621048456
s30016,kurs,1931-1940,1941-1950,0.0822239878711224,2.06269849535483
s30016,kurs,1941-1950,1951-1960,0.020323191397936074,0.20253864261088037
s30016,kurs,1951-1960,1961-1970,0.02943557893892747,0.12187422689701659
s30016,kurs,1961-1970,1971-1980,0.017025653005569758,0.37338270361110054
s30016,kurs,1971-1980,1981-1990,0.01431367490540414,0.1420347381213085
s30016,kurs,1981-1990,1991-2000,0.06566942323601803,0.19954293542700552
s30016,kurs,1991-2000,2001-2010,0.08834090371159818,1.590200885041756
