,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.314,0.117,0.151,0.705,0.115,0.228,0.057,0.473,0.0,0.001,0.513
1911-1920,0.314,0.0,0.789,0.12,0.406,0.097,0.013,0.016,0.422,0.0,0.002,0.333
1921-1930,0.117,0.789,0.0,0.064,0.474,0.133,0.023,0.006,0.68,0.0,0.003,0.487
1931-1940,0.151,0.12,0.064,0.0,0.718,0.056,0.026,0.11,0.157,0.0,0.0,0.416
1941-1950,0.705,0.406,0.474,0.718,0.0,0.024,0.147,0.066,0.616,0.017,0.184,0.534
1951-1960,0.115,0.097,0.133,0.056,0.024,0.0,0.398,0.087,0.264,0.027,0.006,0.112
1961-1970,0.228,0.013,0.023,0.026,0.147,0.398,0.0,0.455,0.913,0.004,0.002,0.069
1971-1980,0.057,0.016,0.006,0.11,0.066,0.087,0.455,0.0,0.312,0.003,0.001,0.262
1981-1990,0.473,0.422,0.68,0.157,0.616,0.264,0.913,0.312,0.0,0.022,0.172,0.74
1991-2000,0.0,0.0,0.0,0.0,0.017,0.027,0.004,0.003,0.022,0.0,0.011,0.061
2001-2010,0.001,0.002,0.003,0.0,0.184,0.006,0.002,0.001,0.172,0.011,0.0,0.178
2011-2018,0.513,0.333,0.487,0.416,0.534,0.112,0.069,0.262,0.74,0.061,0.178,0.0
