synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s24528,universität,1901-1910,1911-1920,0.013382783501813737,0.28512456799363234
s24528,universität,1911-1920,1921-1930,0.0191004870859193,0.14707621688948266
s24528,universität,1921-1930,1931-1940,0.01210977491030094,0.030931504788455792
s24528,universität,1931-1940,1941-1950,0.018567176474534385,0.22768024018271066
s24528,universität,1941-1950,1951-1960,0.004598931954198785,0.3029580558941023
s24528,universität,1951-1960,1961-1970,0.011969694124076013,0.05391608423823698
s24528,universität,1961-1970,1971-1980,0.013124225850214822,0.2610472000602202
s24528,universität,1971-1980,1981-1990,0.021715965815114292,0.44591993926528933
s24528,universität,1981-1990,1991-2000,0.02332778181426089,0.09950221988570772
s24528,universität,1991-2000,2001-2010,0.01593786392812682,0.1610346622542443
