,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1971-1980,1981-1990,1991-2000,2011-2018
1911-1920,0.0,23.831005207634337,17.912017945576228,21.912081841817816,21.14379620586667,19.740839694963224,19.319380837429442,17.699095385253944,22.30102354111453
1921-1930,23.831005207634337,0.0,22.95135133961194,20.72351678214477,19.702548737388963,15.22107973561654,22.36172489512012,17.950353086505903,20.66780360924787
1931-1940,17.912017945576228,22.95135133961194,0.0,18.621689432131475,19.011991665730637,17.16846548186893,19.845507929928015,15.858849134680453,21.08912835374829
1941-1950,21.912081841817816,20.72351678214477,18.621689432131475,0.0,15.835879420469185,15.027414952149632,22.105018594507257,15.917067825649994,20.87503901419762
1951-1960,21.14379620586667,19.702548737388963,19.011991665730637,15.835879420469185,0.0,15.305296412541733,21.572270043062495,16.40260591075841,20.386531215836577
1971-1980,19.740839694963224,15.22107973561654,17.16846548186893,15.027414952149632,15.305296412541733,0.0,18.915019238545128,13.987447453650416,16.852477144049704
1981-1990,19.319380837429442,22.36172489512012,19.845507929928015,22.105018594507257,21.572270043062495,18.915019238545128,0.0,16.097463873019805,21.223011364916605
1991-2000,17.699095385253944,17.950353086505903,15.858849134680453,15.917067825649994,16.40260591075841,13.987447453650416,16.097463873019805,0.0,14.670188234549205
2011-2018,22.30102354111453,20.66780360924787,21.08912835374829,20.87503901419762,20.386531215836577,16.852477144049704,21.223011364916605,14.670188234549205,0.0
