synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s29644,zeitung,1901-1910,1911-1920,0.05907538647161116,0.12020325192158189
s29644,zeitung,1911-1920,1921-1930,0.0651385686551936,0.12702273466087846
s29644,zeitung,1921-1930,1931-1940,0.08295377327147378,0.05173019926239578
s29644,zeitung,1931-1940,1941-1950,0.13941763137294289,0.291633993208857
s29644,zeitung,1941-1950,1951-1960,0.08822014586992863,0.029269283090388475
s29644,zeitung,1951-1960,1961-1970,0.0652718625623825,0.06363855033283018
s29644,zeitung,1961-1970,1971-1980,0.05673214267967717,0.0728565817907326
s29644,zeitung,1971-1980,1981-1990,0.09989078841741632,0.14338029883656775
s29644,zeitung,1981-1990,1991-2000,0.10894330713569783,0.1290685352743652
s29644,zeitung,1991-2000,2001-2010,0.1053993008823311,0.06805453136732593
