,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.297,0.353,0.68,0.279,0.054,0.52,0.028,0.629,0.013,0.29,0.618
1911-1920,0.297,0.0,0.123,0.113,0.044,0.242,0.324,0.008,0.317,0.009,0.31,0.424
1921-1930,0.353,0.123,0.0,0.442,0.717,0.007,0.772,0.507,0.368,0.082,0.304,0.452
1931-1940,0.68,0.113,0.442,0.0,0.75,0.012,0.637,0.144,0.846,0.027,0.361,0.621
1941-1950,0.279,0.044,0.717,0.75,0.0,0.003,0.566,0.619,0.37,0.008,0.214,0.424
1951-1960,0.054,0.242,0.007,0.012,0.003,0.0,0.036,0.0,0.068,0.0,0.172,0.1
1961-1970,0.52,0.324,0.772,0.637,0.566,0.036,0.0,0.167,0.646,0.034,0.573,0.594
1971-1980,0.028,0.008,0.507,0.144,0.619,0.0,0.167,0.0,0.052,0.002,0.082,0.083
1981-1990,0.629,0.317,0.368,0.846,0.37,0.068,0.646,0.052,0.0,0.013,0.448,0.799
1991-2000,0.013,0.009,0.082,0.027,0.008,0.0,0.034,0.002,0.013,0.0,0.018,0.027
2001-2010,0.29,0.31,0.304,0.361,0.214,0.172,0.573,0.082,0.448,0.018,0.0,0.863
2011-2018,0.618,0.424,0.452,0.621,0.424,0.1,0.594,0.083,0.799,0.027,0.863,0.0
