synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s14251,atmosphäre,1901-1910,1911-1920,0.006897220893343518,0.18437415017951425
s14251,atmosphäre,1911-1920,1921-1930,0.003919801507487795,0.19865790096212527
s14251,atmosphäre,1921-1930,1931-1940,0.017434851598578393,0.7825895563088469
s14251,atmosphäre,1931-1940,1941-1950,0.014231320591563481,0.051337678134971886
s14251,atmosphäre,1941-1950,1951-1960,0.013958251832902292,0.164312199667659
s14251,atmosphäre,1951-1960,1961-1970,0.007652079209675284,0.43130754862597653
s14251,atmosphäre,1961-1970,1971-1980,0.001889320355966144,0.2839837939481567
s14251,atmosphäre,1971-1980,1981-1990,0.016138269511229594,0.7596548734272041
s14251,atmosphäre,1981-1990,1991-2000,0.014539036826839814,0.16386516141666688
s14251,atmosphäre,1991-2000,2001-2010,0.018699032972577218,0.10563833705123593
