,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.451,0.153,0.151,0.078,0.127,0.051,0.389,0.007,0.082,0.104,0.044
1911-1920,0.451,0.0,0.889,0.681,0.179,0.704,0.316,0.549,0.045,0.339,0.238,0.247
1921-1930,0.153,0.889,0.0,0.833,0.377,0.84,0.435,0.215,0.01,0.382,0.018,0.059
1931-1940,0.151,0.681,0.833,0.0,0.471,0.541,0.836,0.429,0.241,0.449,0.119,0.276
1941-1950,0.078,0.179,0.377,0.471,0.0,0.488,0.481,0.817,0.137,0.793,0.5,0.397
1951-1960,0.127,0.704,0.84,0.541,0.488,0.0,0.84,0.853,0.151,0.802,0.284,0.708
1961-1970,0.051,0.316,0.435,0.836,0.481,0.84,0.0,0.41,0.026,0.49,0.035,0.208
1971-1980,0.389,0.549,0.215,0.429,0.817,0.853,0.41,0.0,0.057,0.783,0.056,0.68
1981-1990,0.007,0.045,0.01,0.241,0.137,0.151,0.026,0.057,0.0,0.016,0.013,0.121
1991-2000,0.082,0.339,0.382,0.449,0.793,0.802,0.49,0.783,0.016,0.0,0.292,0.672
2001-2010,0.104,0.238,0.018,0.119,0.5,0.284,0.035,0.056,0.013,0.292,0.0,0.619
2011-2018,0.044,0.247,0.059,0.276,0.397,0.708,0.208,0.68,0.121,0.672,0.619,0.0
