,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,2.8507826928748554,3.359959618987043,3.6455093767889997,3.69134730869497,3.1022223271515226,3.377081003201158,2.8057992146672364,3.944719639641774,3.2920294290511376,3.8570637079018057,3.3352972283993836
1911-1920,2.8507826928748554,0.0,2.6155445635075707,3.0022127200434814,3.6027947179246316,2.573310680198433,3.020608656574532,2.7968661971717634,3.6381608964495578,3.044053437804663,3.7742908708974374,3.092046905271539
1921-1930,3.359959618987043,2.6155445635075707,0.0,2.4995078195031906,3.2002967975192367,2.1926513135953902,2.6126804969650315,2.629719182754021,3.0605015806588867,2.685010369409921,3.399591879305975,2.799111962291513
1931-1940,3.6455093767889997,3.0022127200434814,2.4995078195031906,0.0,3.301700174043809,2.6574921307417942,2.390210891461293,2.6497752924109728,2.6869653840375225,2.864006224171404,3.3580538308594132,2.6870533415665343
1941-1950,3.69134730869497,3.6027947179246316,3.2002967975192367,3.301700174043809,0.0,2.7723963536757013,2.889354371961908,2.4641605222885845,3.1037725910299865,2.593485615408353,3.0086274280518266,2.8231247706729996
1951-1960,3.1022223271515226,2.573310680198433,2.1926513135953902,2.6574921307417942,2.7723963536757013,0.0,2.1142604066144255,1.9751805381615202,2.438241348980185,2.1853168220139394,2.6179554456539544,2.031518396327377
1961-1970,3.377081003201158,3.020608656574532,2.6126804969650315,2.390210891461293,2.889354371961908,2.1142604066144255,0.0,2.3615328465899785,2.868914536090865,2.4669858380416745,3.339330026721238,2.4711447869701755
1971-1980,2.8057992146672364,2.7968661971717634,2.629719182754021,2.6497752924109728,2.4641605222885845,1.9751805381615202,2.3615328465899785,0.0,2.38223196694446,2.1091685996611083,2.6188743100858716,1.8748021707804705
1981-1990,3.944719639641774,3.6381608964495578,3.0605015806588867,2.6869653840375225,3.1037725910299865,2.438241348980185,2.868914536090865,2.38223196694446,0.0,3.034093636575738,2.5547895285649806,2.1136184025523304
1991-2000,3.2920294290511376,3.044053437804663,2.685010369409921,2.864006224171404,2.593485615408353,2.1853168220139394,2.4669858380416745,2.1091685996611083,3.034093636575738,0.0,2.6787658668665943,2.1136296096958413
2001-2010,3.8570637079018057,3.7742908708974374,3.399591879305975,3.3580538308594132,3.0086274280518266,2.6179554456539544,3.339330026721238,2.6188743100858716,2.5547895285649806,2.6787658668665943,0.0,1.885761496000935
2011-2018,3.3352972283993836,3.092046905271539,2.799111962291513,2.6870533415665343,2.8231247706729996,2.031518396327377,2.4711447869701755,1.8748021707804705,2.1136184025523304,2.1136296096958413,1.885761496000935,0.0
