,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,28.15071113420938,33.83221804118261,47.106968620057785,37.601703687498144,30.190412514190747,30.051877496522287,35.34230838868587,29.455268879314218,35.02815802905881,32.799658406154734,70.09459201478549
1911-1920,28.15071113420938,0.0,26.34210201207468,38.640887059074,32.04749269876513,25.367459967595785,26.020018444250574,28.981712012339422,28.321913009415358,32.99640832159981,29.52633963401586,79.75878488490012
1921-1930,33.83221804118261,26.34210201207468,0.0,32.25931350951762,31.555643578652717,28.725619517802432,26.623879822311277,27.524033439334325,33.32978534403676,34.07801180822205,31.58184665754951,87.62258947052813
1931-1940,47.106968620057785,38.640887059074,32.25931350951762,0.0,36.914029766853375,37.70427024005398,37.83510160303762,31.262966111985726,47.13296124848332,44.17494579448256,41.47350274030961,101.34896245892192
1941-1950,37.601703687498144,32.04749269876513,31.555643578652717,36.914029766853375,0.0,34.072152198187474,33.81241023991491,30.62593527885559,39.63690859662429,36.017492427447706,35.28150689049991,92.17135445054716
1951-1960,30.190412514190747,25.367459967595785,28.725619517802432,37.70427024005398,34.072152198187474,0.0,26.534744180854137,28.905596816433263,28.804397865443658,31.66500298271874,28.390105193811642,76.5297980118211
1961-1970,30.051877496522287,26.020018444250574,26.623879822311277,37.83510160303762,33.81241023991491,26.534744180854137,0.0,31.62636649711069,29.537623821809543,34.41375575417185,29.43349354258156,80.1946357328199
1971-1980,35.34230838868587,28.981712012339422,27.524033439334325,31.262966111985726,30.62593527885559,28.905596816433263,31.62636649711069,0.0,35.09476507739398,33.02818459026825,29.86358357221404,90.35638402179507
1981-1990,29.455268879314218,28.321913009415358,33.32978534403676,47.13296124848332,39.63690859662429,28.804397865443658,29.537623821809543,35.09476507739398,0.0,34.14531155898144,30.821488326853252,69.982876867859
1991-2000,35.02815802905881,32.99640832159981,34.07801180822205,44.17494579448256,36.017492427447706,31.66500298271874,34.41375575417185,33.02818459026825,34.14531155898144,0.0,31.990014023036057,80.89582120807911
2001-2010,32.799658406154734,29.52633963401586,31.58184665754951,41.47350274030961,35.28150689049991,28.390105193811642,29.43349354258156,29.86358357221404,30.821488326853252,31.990014023036057,0.0,78.69696323983203
2011-2018,70.09459201478549,79.75878488490012,87.62258947052813,101.34896245892192,92.17135445054716,76.5297980118211,80.1946357328199,90.35638402179507,69.982876867859,80.89582120807911,78.69696323983203,0.0
