event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,2001-2010,2011-2018,78.69696323983203,0.001,1,2011-2018,consecutive
1,1901-1910,1931-1940,47.106968620057785,0.03,3,"1911-1920,1921-1930,1931-1940",sudden_shift
2,1931-1940,1981-1990,47.13296124848332,0.049,5,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
