,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.653,0.227,0.03,0.275,0.344,0.41,0.156,0.66,0.544,0.469,0.0
1911-1920,0.653,0.0,0.862,0.11,0.642,0.889,0.907,0.46,0.812,0.742,0.765,0.0
1921-1930,0.227,0.862,0.0,0.343,0.713,0.529,0.846,0.615,0.386,0.667,0.606,0.0
1931-1940,0.03,0.11,0.343,0.0,0.261,0.118,0.111,0.32,0.049,0.128,0.123,0.0
1941-1950,0.275,0.642,0.713,0.261,0.0,0.446,0.473,0.652,0.262,0.833,0.603,0.0
1951-1960,0.344,0.889,0.529,0.118,0.446,0.0,0.602,0.362,0.65,0.795,0.763,0.0
1961-1970,0.41,0.907,0.846,0.111,0.473,0.602,0.0,0.227,0.643,0.653,0.805,0.0
1971-1980,0.156,0.46,0.615,0.32,0.652,0.362,0.227,0.0,0.248,0.602,0.597,0.0
1981-1990,0.66,0.812,0.386,0.049,0.262,0.65,0.643,0.248,0.0,0.726,0.771,0.005
1991-2000,0.544,0.742,0.667,0.128,0.833,0.795,0.653,0.602,0.726,0.0,0.944,0.007
2001-2010,0.469,0.765,0.606,0.123,0.603,0.763,0.805,0.597,0.771,0.944,0.0,0.001
2011-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.007,0.001,0.0
